CHROM-BIN_START-BIN_END,N_VARIANTS,WEIGHTED_FST,MEAN_FST
A05-19375001-19475000,16,0.227747,0.210582
A05-19400001-19500000,19,0.099676,0.119753
A05-19425001-19525000,13,0.0707492,0.0901385
A05-19450001-19550000,23,0.220269,0.18024
A05-19475001-19575000,23,0.220269,0.18024
A05-19500001-19600000,14,0.312461,0.25151
A05-19525001-19625000,14,0.312461,0.25151
A05-19550001-19650000,4,0.186594,0.136854
A05-19575001-19675000,4,0.186594,0.136854
A05-19625001-19725000,2,0.142254,0.111113
A05-19650001-19750000,2,0.142254,0.111113
A05-19675001-19775000,2,0.142254,0.111113
A05-19700001-19800000,3,0.128378,0.111383
A05-19725001-19825000,1,0.111925,0.111925
A05-19750001-19850000,10,0.0474359,0.0597384
A05-19775001-19875000,10,0.0474359,0.0597384
A05-19800001-19900000,11,0.0613272,0.0855637
A05-19825001-19925000,23,0.393744,0.28675
A05-19850001-19950000,18,0.475539,0.363933
A05-19875001-19975000,26,0.415973,0.276517
A05-19900001-20000000,25,0.417318,0.278214
A05-19925001-20025000,13,0.134846,0.1001
A05-19950001-20050000,21,0.100626,0.0849189
A05-19975001-20075000,14,0.135311,0.117637
A05-20000001-20100000,13,0.127367,0.109636
A05-20025001-20125000,14,0.156794,0.127628
A05-20050001-20150000,2,0.412225,0.431897
A05-20075001-20175000,1,0.361526,0.361526
A05-20100001-20200000,12,0.179812,0.175983
A05-20125001-20225000,11,0.158477,0.159115
A05-20150001-20250000,11,0.158477,0.159115
A05-20175001-20275000,17,0.208425,0.187407
A05-20200001-20300000,15,0.563797,0.423425
A05-20225001-20325000,18,0.490778,0.372725
A05-20250001-20350000,41,0.350006,0.252443
A05-20275001-20375000,37,0.338831,0.240077
A05-20300001-20400000,28,0.189152,0.141682
A05-20325001-20425000,37,0.28598,0.218333
A05-20350001-20450000,25,0.283301,0.216868
A05-20375001-20475000,23,0.303806,0.237104
A05-20400001-20500000,29,0.328852,0.243902
A05-20425001-20525000,17,0.225242,0.153193
A05-20450001-20550000,6,0.432435,0.269961
A05-20475001-20575000,7,0.410948,0.232901
A05-20500001-20600000,1,0.0105443,0.0105443
A05-20525001-20625000,2,0.143007,0.120553
A05-20550001-20650000,3,0.175497,0.154029
A05-20575001-20675000,14,0.078474,0.0718255
A05-20600001-20700000,14,0.078474,0.0718255
A05-20625001-20725000,13,0.0698517,0.059615
A05-20650001-20750000,12,0.0589529,0.0461679
A05-20700001-20800000,3,0.0313761,0.0292228
A05-20725001-20825000,3,0.0313761,0.0292228
A05-20750001-20850000,3,0.0313761,0.0292228
A05-20775001-20875000,3,0.0313761,0.0292228
A05-20800001-20900000,10,0.0284341,0.0271635
A05-20825001-20925000,10,0.0284341,0.0271635
A05-20850001-20950000,10,0.0284341,0.0271635
A05-20875001-20975000,11,0.0232048,0.0249121
A05-20900001-21000000,4,0.278893,0.230138
A05-20925001-21025000,4,0.278893,0.230138
A05-20950001-21050000,5,0.250528,0.211056
A05-20975001-21075000,4,0.305749,0.263221
A05-21000001-21100000,1,0.13473,0.13473
A05-21025001-21125000,1,0.13473,0.13473
A05-21050001-21150000,14,0.0810128,0.0809652
A05-21075001-21175000,14,0.0810128,0.0809652
A05-21100001-21200000,25,0.149483,0.119313
A05-21125001-21225000,28,0.145967,0.119912
A05-21150001-21250000,14,0.219032,0.158859
A05-21175001-21275000,14,0.219032,0.158859
A05-21200001-21300000,3,0.110562,0.124901
A05-21225001-21325000,6,0.606812,0.513574
A05-21250001-21350000,7,0.581242,0.454571
A05-21275001-21375000,10,0.480394,0.388879
A05-21300001-21400000,10,0.480394,0.388879
A05-21325001-21425000,4,0.241216,0.201837
A05-21350001-21450000,16,0.149389,0.129861
A05-21375001-21475000,20,0.119855,0.115828
A05-21400001-21500000,27,0.109736,0.102647
A05-21425001-21525000,27,0.109736,0.102647
A05-21450001-21550000,14,0.0980622,0.100036
A05-21475001-21575000,9,0.0879398,0.102414
A05-21500001-21600000,2,0.233401,0.233407
A05-21525001-21625000,3,0.0916913,0.149322
A05-21550001-21650000,3,0.0916913,0.149322
A05-21575001-21675000,1,-0.0188475,-0.0188475
A05-21600001-21700000,4,0.0964725,0.0871453
A05-21625001-21725000,3,0.143836,0.122476
A05-21650001-21750000,28,0.263705,0.152522
A05-21675001-21775000,28,0.263705,0.152522
A05-21700001-21800000,29,0.253548,0.158455
A05-21725001-21825000,36,0.226421,0.139829
A05-21750001-21850000,15,0.168949,0.114707
A05-21775001-21875000,19,0.294085,0.180507
A05-21800001-21900000,15,0.337592,0.182509
A05-21825001-21925000,18,0.346457,0.235494
A05-21850001-21950000,20,0.316565,0.213167
A05-21875001-21975000,20,0.217952,0.177198
A05-21900001-22000000,20,0.217952,0.177198
A05-21925001-22025000,11,0.181545,0.147618
A05-21950001-22050000,8,0.235303,0.197205
A05-21975001-22075000,4,0.181394,0.146995
A05-22000001-22100000,4,0.181394,0.146995
A05-22025001-22125000,9,0.348024,0.29394
A05-22050001-22150000,6,0.387893,0.346207
A05-22075001-22175000,6,0.387893,0.346207
A05-22100001-22200000,14,0.270737,0.216122
A05-22125001-22225000,15,0.237157,0.211081
A05-22150001-22250000,19,0.275842,0.230339
A05-22175001-22275000,21,0.276967,0.235504
A05-22200001-22300000,18,0.404778,0.337726
A05-22225001-22325000,15,0.417164,0.36572
A05-22250001-22350000,11,0.430428,0.388689
A05-22275001-22375000,12,0.462558,0.365942
A05-22300001-22400000,7,0.464455,0.329908
A05-22325001-22425000,3,0.494453,0.228288
A05-22350001-22450000,3,0.494453,0.228288
A05-22425001-22525000,13,-0.00194315,-0.00146064
A05-22450001-22550000,15,-0.00261815,-0.00234691
A05-22475001-22575000,15,-0.00261815,-0.00234691
A05-22500001-22600000,15,-0.00261815,-0.00234691
A05-22525001-22625000,11,0.100865,0.0925835
A05-22550001-22650000,9,0.117417,0.114959
A05-22575001-22675000,13,0.110021,0.0998045
A05-22600001-22700000,14,0.106545,0.0967667
A05-22625001-22725000,5,0.0636169,0.0640198
A05-22650001-22750000,10,0.126429,0.0945677
A05-22675001-22775000,12,0.147882,0.120511
A05-22700001-22800000,22,0.165393,0.131697
A05-22725001-22825000,31,0.144969,0.122149
A05-22750001-22850000,27,0.141385,0.1222
A05-22775001-22875000,21,0.14083,0.120768
A05-22800001-22900000,10,0.109805,0.102765
A05-22825001-22925000,10,0.0822957,0.0660237
A05-22850001-22950000,12,0.071897,0.0547654
A05-22875001-22975000,19,0.274706,0.158989
A05-22900001-23000000,19,0.274706,0.158989
A05-22925001-23025000,10,0.425113,0.249893
A05-22950001-23050000,20,0.30768,0.202354
A05-22975001-23075000,13,0.137383,0.129498
A05-23000001-23100000,16,0.169064,0.157293
A05-23025001-23125000,16,0.169064,0.157293
A05-23050001-23150000,7,0.221786,0.200759
A05-23075001-23175000,18,0.131784,0.119816
A05-23100001-23200000,15,0.0819047,0.0882311
A05-23125001-23225000,42,0.247625,0.186916
A05-23150001-23250000,47,0.233768,0.159924
A05-23175001-23275000,36,0.269902,0.187918
A05-23200001-23300000,37,0.268295,0.189136
A05-23225001-23325000,10,0.111361,0.0471035
A05-23250001-23350000,1,0.232973,0.232973
A05-23275001-23375000,1,0.232973,0.232973
A05-23300001-23400000,3,0.0981214,0.0608749
A05-23325001-23425000,3,0.0981214,0.0608749
A05-23350001-23450000,3,0.0981214,0.0608749
A05-23375001-23475000,9,0.073783,0.069088
A05-23400001-23500000,6,0.0614,0.0731945
A05-23425001-23525000,6,0.0614,0.0731945
A05-23450001-23550000,7,0.0579085,0.0621537
A05-23475001-23575000,1,-0.00409085,-0.00409085
A05-23500001-23600000,3,0.0447852,0.0201396
A05-23525001-23625000,3,0.0447852,0.0201396
A05-23550001-23650000,11,0.0122303,0.0148106
A05-23575001-23675000,16,0.011152,0.0206844
A05-23600001-23700000,18,0.0319209,0.0381684
A05-23625001-23725000,21,0.0352496,0.0396721
A05-23650001-23750000,12,0.0641519,0.0612257
A05-23675001-23775000,9,0.0669661,0.0625621
A05-23700001-23800000,13,0.155651,0.121547
A05-23725001-23825000,10,0.177243,0.143403
A05-23750001-23850000,10,0.177243,0.143403
A05-23775001-23875000,8,0.238633,0.179705
A05-23800001-23900000,3,0.111558,0.093881
A05-23825001-23925000,3,0.111558,0.093881
A05-23850001-23950000,3,0.111558,0.093881
A05-23875001-23975000,15,0.318477,0.26316
A05-23900001-24000000,12,0.34197,0.305479
A05-23925001-24025000,13,0.332999,0.293558
A05-23950001-24050000,13,0.332999,0.293558
A05-23975001-24075000,6,0.339149,0.177715
A05-24000001-24100000,8,0.28017,0.162982
A05-24025001-24125000,7,0.294539,0.164766
A05-24050001-24150000,9,0.271485,0.160567
A05-24075001-24175000,4,0.158204,0.132329
A05-24100001-24200000,2,0.195806,0.145873
A05-24125001-24225000,5,0.118337,0.0892189
A05-24150001-24250000,3,0.047932,0.0514496
A05-24175001-24275000,3,0.047932,0.0514496
A05-24200001-24300000,3,0.047932,0.0514496
A05-24225001-24325000,7,0.205679,0.180726
A05-24250001-24350000,12,0.159532,0.134599
A05-24275001-24375000,18,0.183837,0.149387
A05-24300001-24400000,21,0.173014,0.137819
A05-24325001-24425000,19,0.145715,0.114683
A05-24350001-24450000,14,0.182707,0.130634
A05-24375001-24475000,8,0.10977,0.0943858
A05-24400001-24500000,5,0.143873,0.109972
A05-24425001-24525000,1,-0.0182701,-0.0182701
A05-24450001-24550000,1,-0.0182701,-0.0182701
A05-24475001-24575000,8,0.0338494,0.0259914
A05-24500001-24600000,11,0.109682,0.0825643
A05-24525001-24625000,10,0.130988,0.0926477
A05-24550001-24650000,11,0.138425,0.103552
A05-24575001-24675000,4,0.261589,0.228219
A05-24600001-24700000,1,0.212599,0.212599
A05-24625001-24725000,1,0.212599,0.212599
A05-24650001-24750000,5,0.0877739,0.0674657
A05-24675001-24775000,6,0.0556836,0.0537647
A05-24700001-24800000,10,0.0259247,0.0308533
A05-24725001-24825000,12,0.0732477,0.0633952
A05-24750001-24850000,10,0.0618942,0.0558081
A05-24775001-24875000,9,0.0713204,0.0636468
A05-24800001-24900000,5,0.129006,0.117375
A05-24825001-24925000,7,0.0357203,0.0348381
A05-24850001-24950000,10,0.149988,0.0869982
A05-24875001-24975000,10,0.149988,0.0869982
A05-24900001-25000000,13,0.136136,0.0916521
A05-24925001-25025000,38,0.340251,0.283559
A05-24950001-25050000,61,0.335758,0.299709
A05-24975001-25075000,66,0.331703,0.29272
A05-25000001-25100000,63,0.340799,0.301556
A05-25025001-25125000,53,0.276456,0.229877
A05-25050001-25150000,40,0.284627,0.218532
A05-25075001-25175000,44,0.279012,0.217009
A05-25100001-25200000,44,0.279012,0.217009
A05-25125001-25225000,26,0.308552,0.255771
A05-25150001-25250000,10,0.231107,0.182446
A05-25175001-25275000,22,0.0964704,0.0757076
A05-25200001-25300000,22,0.0964704,0.0757076
A05-25225001-25325000,21,0.0995996,0.0802633
A05-25250001-25350000,21,0.0995996,0.0802633
A06-1-100000,8,0.140678,0.135694
A06-25001-125000,3,0.120696,0.123153
A06-50001-150000,11,0.0614378,0.0425766
A06-75001-175000,11,0.0614378,0.0425766
A06-100001-200000,8,0.0231832,0.0123606
A06-125001-225000,19,0.0386762,0.0385362
A06-150001-250000,15,0.0417782,0.0403205
A06-175001-275000,24,0.102035,0.0874915
A06-200001-300000,24,0.102035,0.0874915
A06-225001-325000,15,0.123418,0.129022
A06-250001-350000,13,0.172516,0.200834
A06-275001-375000,5,0.265751,0.225534
A06-300001-400000,5,0.265751,0.225534
A06-325001-425000,9,0.213778,0.202964
A06-350001-450000,11,0.50006,0.369338
A06-375001-475000,11,0.525568,0.429263
A06-400001-500000,11,0.525568,0.429263
A06-425001-525000,5,0.71164,0.710809
A06-450001-550000,4,0.342668,0.231475
A06-475001-575000,3,0.101386,0.0849724
A06-500001-600000,17,0.07734,0.0809717
A06-525001-625000,25,0.0668826,0.0710503
A06-550001-650000,22,0.0621854,0.0691519
A06-575001-675000,27,0.0577985,0.0642401
A06-600001-700000,13,0.0399702,0.0471446
A06-625001-725000,5,0.0380594,0.0426281
A06-650001-750000,5,0.0380594,0.0426281
A06-725001-825000,6,0.193591,0.175744
A06-750001-850000,6,0.193591,0.175744
A06-775001-875000,6,0.193591,0.175744
A06-800001-900000,7,0.16835,0.14736
A06-825001-925000,1,-0.02294,-0.02294
A06-850001-950000,1,-0.02294,-0.02294
A06-875001-975000,1,-0.02294,-0.02294
A06-950001-1050000,18,0.0751504,0.0604689
A06-975001-1075000,18,0.0751504,0.0604689
A06-1000001-1100000,18,0.0751504,0.0604689
A06-1025001-1125000,18,0.0751504,0.0604689
A06-1050001-1150000,12,0.282848,0.208465
A06-1075001-1175000,12,0.282848,0.208465
A06-1100001-1200000,12,0.282848,0.208465
A06-1125001-1225000,12,0.282848,0.208465
A06-1150001-1250000,7,0.00942715,0.00231733
A06-1175001-1275000,7,0.00942715,0.00231733
A06-1200001-1300000,7,0.00942715,0.00231733
A06-1225001-1325000,7,0.00942715,0.00231733
A06-1325001-1425000,1,0.337925,0.337925
A06-1350001-1450000,1,0.337925,0.337925
A06-1375001-1475000,1,0.337925,0.337925
A06-1400001-1500000,1,0.337925,0.337925
A06-1425001-1525000,2,0.0174585,0.0212827
A06-1450001-1550000,2,0.0174585,0.0212827
A06-1475001-1575000,2,0.0174585,0.0212827
A06-1500001-1600000,2,0.0174585,0.0212827
A06-1525001-1625000,1,0.0127643,0.0127643
A06-1550001-1650000,13,0.0958352,0.0749723
A06-1575001-1675000,13,0.0958352,0.0749723
A06-1600001-1700000,17,0.108561,0.0949902
A06-1625001-1725000,26,0.126948,0.119521
A06-1650001-1750000,15,0.144722,0.142414
A06-1675001-1775000,25,0.115005,0.101537
A06-1700001-1800000,29,0.113313,0.0952242
A06-1725001-1825000,22,0.0818887,0.061031
A06-1750001-1850000,21,0.082908,0.0643877
A06-1775001-1875000,12,0.0933466,0.0841256
A06-1800001-1900000,5,0.0569224,0.0863778
A06-1825001-1925000,8,0.100609,0.122465
A06-1850001-1950000,8,0.100609,0.122465
A06-1875001-1975000,9,0.110703,0.132274
A06-1900001-2000000,17,0.0718114,0.0812209
A06-1925001-2025000,11,0.0604999,0.067842
A06-1950001-2050000,11,0.0604999,0.067842
A06-1975001-2075000,22,0.165554,0.120521
A06-2000001-2100000,13,0.261853,0.167346
A06-2025001-2125000,13,0.261853,0.167346
A06-2050001-2150000,13,0.261853,0.167346
A06-2075001-2175000,14,0.203547,0.150454
A06-2100001-2200000,14,0.203547,0.150454
A06-2125001-2225000,16,0.173014,0.136472
A06-2150001-2250000,31,0.134013,0.111708
A06-2175001-2275000,18,0.0933111,0.0746276
A06-2200001-2300000,18,0.0933111,0.0746276
A06-2225001-2325000,18,0.0901393,0.0688689
A06-2250001-2350000,8,0.0746253,0.0469813
A06-2275001-2375000,7,0.0755008,0.0555951
A06-2300001-2400000,14,0.372751,0.286433
A06-2325001-2425000,12,0.409494,0.336376
A06-2350001-2450000,10,0.435395,0.367616
A06-2375001-2475000,16,0.356333,0.23915
A06-2400001-2500000,9,0.0141752,0.0228333
A06-2425001-2525000,14,0.0385624,0.0445031
A06-2450001-2550000,25,0.129596,0.106346
A06-2475001-2575000,19,0.150602,0.132022
A06-2500001-2600000,25,0.17625,0.162161
A06-2525001-2625000,20,0.190893,0.181824
A06-2550001-2650000,8,0.533269,0.425788
A06-2575001-2675000,8,0.533269,0.425788
A06-2600001-2700000,5,0.799801,0.675045
A06-2625001-2725000,11,0.565779,0.419433
A06-2650001-2750000,10,0.37308,0.274544
A06-2675001-2775000,13,0.338884,0.213366
A06-2700001-2800000,10,0.195569,0.125922
A06-2725001-2825000,4,-0.00561498,0.00517038
A06-2750001-2850000,17,0.0769219,0.0642821
A06-2775001-2875000,14,0.0845083,0.0760335
A06-2800001-2900000,14,0.0845083,0.0760335
A06-2825001-2925000,14,0.0845083,0.0760335
A06-2850001-2950000,2,0.188448,0.189102
A06-2875001-2975000,28,0.414834,0.336082
A06-2900001-3000000,34,0.373908,0.293167
A06-2925001-3025000,34,0.373908,0.293167
A06-2950001-3050000,33,0.374941,0.295425
A06-2975001-3075000,11,0.153579,0.14855
A06-3000001-3100000,5,0.206444,0.215337
A06-3025001-3125000,6,0.156955,0.177528
A06-3050001-3150000,5,0.156764,0.181122
A06-3075001-3175000,21,0.389976,0.259906
A06-3100001-3200000,42,0.328784,0.228215
A06-3125001-3225000,41,0.340573,0.234062
A06-3150001-3250000,41,0.340573,0.234062
A06-3175001-3275000,22,0.270143,0.201418
A06-3200001-3300000,1,0.304208,0.304208
A06-3225001-3325000,1,0.304208,0.304208
A06-3250001-3350000,8,0.489267,0.421872
A06-3275001-3375000,14,0.419183,0.348887
A06-3300001-3400000,14,0.419183,0.348887
A06-3325001-3425000,15,0.40024,0.333483
A06-3350001-3450000,10,0.290722,0.24125
A06-3375001-3475000,3,0.172441,0.199615
A06-3400001-3500000,3,0.172441,0.199615
A06-3425001-3525000,2,0.202307,0.240508
A06-3450001-3550000,3,0.341447,0.351483
A06-3475001-3575000,17,0.206653,0.205818
A06-3500001-3600000,20,0.236254,0.219387
A06-3525001-3625000,20,0.236254,0.219387
A06-3550001-3650000,17,0.221456,0.196076
A06-3575001-3675000,3,0.338516,0.296279
A06-3650001-3750000,14,0.201054,0.163509
A06-3675001-3775000,19,0.213409,0.19193
A06-3700001-3800000,19,0.213409,0.19193
A06-3725001-3825000,20,0.231105,0.204668
A06-3750001-3850000,8,0.327077,0.296552
A06-3775001-3875000,9,0.390753,0.351276
A06-3800001-3900000,9,0.390753,0.351276
A06-3825001-3925000,8,0.379837,0.339351
A06-3850001-3950000,7,0.36162,0.32491
A06-3875001-3975000,6,0.150026,0.177619
A06-3900001-4000000,6,0.150026,0.177619
A06-3925001-4025000,15,0.211105,0.14625
A06-3950001-4050000,17,0.203117,0.1456
A06-3975001-4075000,22,0.198369,0.109758
A06-4000001-4100000,24,0.26857,0.149503
A06-4025001-4125000,15,0.285126,0.164003
A06-4050001-4150000,14,0.31621,0.186429
A06-4075001-4175000,4,0.453728,0.433139
A06-4100001-4200000,2,0.284207,0.279581
A06-4125001-4225000,3,0.256913,0.195764
A06-4150001-4250000,1,0.0281298,0.0281298
A06-4175001-4275000,1,0.0281298,0.0281298
A06-4200001-4300000,1,0.0281298,0.0281298
A06-4300001-4400000,15,0.0909156,0.103682
A06-4325001-4425000,31,0.171016,0.147137
A06-4350001-4450000,38,0.203139,0.161634
A06-4375001-4475000,38,0.203139,0.161634
A06-4400001-4500000,23,0.250477,0.199429
A06-4425001-4525000,7,0.331417,0.225835
A06-4450001-4550000,21,0.101672,0.0735828
A06-4475001-4575000,23,0.133367,0.0889219
A06-4500001-4600000,23,0.133367,0.0889219
A06-4525001-4625000,23,0.133367,0.0889219
A06-4550001-4650000,4,0.245009,0.153045
A06-4575001-4675000,2,0.0540463,0.0561082
A06-4600001-4700000,2,0.0540463,0.0561082
A06-4625001-4725000,8,0.201933,0.204536
A06-4650001-4750000,6,0.241526,0.254012
A06-4675001-4775000,6,0.241526,0.254012
A06-4700001-4800000,28,0.189719,0.181831
A06-4725001-4825000,22,0.178173,0.162146
A06-4750001-4850000,22,0.178173,0.162146
A06-4775001-4875000,22,0.178173,0.162146
A06-4825001-4925000,1,0.187826,0.187826
A06-4850001-4950000,17,0.104303,0.0885321
A06-4875001-4975000,17,0.104303,0.0885321
A06-4900001-5000000,17,0.104303,0.0885321
A06-4925001-5025000,16,0.0985949,0.0823262
A06-5000001-5100000,3,0.135192,0.109509
A06-5025001-5125000,11,0.184775,0.173917
A06-5050001-5150000,14,0.155134,0.145418
A06-5075001-5175000,18,0.151836,0.148166
A06-5100001-5200000,15,0.155784,0.155898
A06-5125001-5225000,9,0.178798,0.15696
A06-5150001-5250000,6,0.230495,0.214979
A06-5175001-5275000,2,0.341425,0.329365
A06-5200001-5300000,2,0.341425,0.329365
A06-5250001-5350000,5,0.639712,0.595193
A06-5275001-5375000,10,0.491955,0.394583
A06-5300001-5400000,11,0.475776,0.358429
A06-5325001-5425000,11,0.475776,0.358429
A06-5350001-5450000,7,0.162001,0.162482
A06-5375001-5475000,2,0.109808,0.0837551
A06-5400001-5500000,1,0.170616,0.170616
A06-5425001-5525000,6,0.0775414,0.0946911
A06-5450001-5550000,11,0.0643006,0.0665777
A06-5475001-5575000,18,0.154649,0.136065
A06-5500001-5600000,54,0.126285,0.105278
A06-5525001-5625000,49,0.132202,0.107908
A06-5550001-5650000,43,0.1417,0.115178
A06-5575001-5675000,36,0.109499,0.0898842
A06-5650001-5750000,2,0.0318959,0.0276936
A06-5675001-5775000,2,0.0318959,0.0276936
A06-5700001-5800000,2,0.0318959,0.0276936
A06-5725001-5825000,2,0.0318959,0.0276936
A06-5800001-5900000,10,0.117287,0.121173
A06-5825001-5925000,17,0.253687,0.227612
A06-5850001-5950000,17,0.253687,0.227612
A06-5875001-5975000,17,0.253687,0.227612
A06-5900001-6000000,7,0.389322,0.379666
A06-5925001-6025000,4,0.118452,0.0927277
A06-5950001-6050000,4,0.118452,0.0927277
A06-5975001-6075000,6,0.157062,0.138606
A06-6000001-6100000,8,0.196838,0.171317
A06-6025001-6125000,6,0.175089,0.18011
A06-6050001-6150000,6,0.175089,0.18011
A06-6075001-6175000,9,0.173509,0.146722
A06-6100001-6200000,15,0.150377,0.134656
A06-6125001-6225000,13,0.172616,0.149139
A06-6150001-6250000,25,0.100104,0.0851249
A06-6175001-6275000,28,0.140337,0.114451
A06-6200001-6300000,23,0.147811,0.106084
A06-6225001-6325000,48,0.20499,0.135335
A06-6250001-6350000,36,0.255641,0.175187
A06-6275001-6375000,31,0.250251,0.170625
A06-6300001-6400000,29,0.245306,0.166116
A06-6325001-6425000,6,0.24678,0.227705
A06-6350001-6450000,8,0.224182,0.181845
A06-6375001-6475000,5,0.169322,0.139012
A06-6400001-6500000,6,0.0951132,0.115417
A06-6425001-6525000,4,0.00929604,0.0218811
A06-6450001-6550000,2,-0.000505446,-0.000503374
A06-6475001-6575000,3,0.0396941,0.0412536
A06-6500001-6600000,5,0.133347,0.124923
A06-6525001-6625000,5,0.133347,0.124923
A06-6550001-6650000,12,0.28519,0.228419
A06-6575001-6675000,13,0.287351,0.218013
A06-6600001-6700000,13,0.297674,0.21985
A06-6625001-6725000,13,0.297674,0.21985
A06-6650001-6750000,6,0.15962,0.123606
A06-6675001-6775000,4,0.172858,0.130933
A06-6700001-6800000,2,0.0502012,0.0859445
A06-6725001-6825000,13,0.176466,0.154994
A06-6750001-6850000,13,0.176466,0.154994
A06-6775001-6875000,13,0.176466,0.154994
A06-6800001-6900000,19,0.175214,0.154331
A06-6825001-6925000,10,0.176218,0.161098
A06-6850001-6950000,10,0.176218,0.161098
A06-6875001-6975000,10,0.176218,0.161098
A06-6900001-7000000,3,0.253971,0.185346
A06-6925001-7025000,1,0.0343274,0.0343274
A06-6950001-7050000,6,0.369739,0.31055
A06-6975001-7075000,6,0.369739,0.31055
A06-7000001-7100000,5,0.40127,0.365794
A06-7025001-7125000,5,0.40127,0.365794
A06-7050001-7150000,7,0.224432,0.186131
A06-7075001-7175000,7,0.224432,0.186131
A06-7100001-7200000,7,0.224432,0.186131
A06-7125001-7225000,8,0.194905,0.165229
A06-7150001-7250000,1,0.0189186,0.0189186
A06-7175001-7275000,5,0.130904,0.0861683
A06-7200001-7300000,9,0.117001,0.0752144
A06-7225001-7325000,8,0.136945,0.0822513
A06-7250001-7350000,8,0.136945,0.0822513
A06-7275001-7375000,10,0.169174,0.14603
A06-7300001-7400000,6,0.202469,0.202369
A06-7325001-7425000,15,0.10922,0.0988567
A06-7350001-7450000,20,0.102983,0.0971723
A06-7375001-7475000,27,0.0719184,0.0746449
A06-7400001-7500000,27,0.0719184,0.0746449
A06-7425001-7525000,22,0.0879522,0.0841775
A06-7450001-7550000,17,0.089472,0.0818417
A06-7475001-7575000,10,0.0279763,0.0220967
A06-7500001-7600000,10,0.0279763,0.0220967
A06-7525001-7625000,6,0.0193045,0.0193062
A06-7550001-7650000,9,0.0449282,0.0420851
A06-7575001-7675000,3,0.108882,0.087643
A06-7600001-7700000,7,0.0246461,0.0471767
A06-7625001-7725000,7,0.0246461,0.0471767
A06-7650001-7750000,4,0.00472116,0.0168271
A06-7675001-7775000,4,0.00472116,0.0168271
A06-7700001-7800000,4,0.441549,0.350857
A06-7725001-7825000,4,0.441549,0.350857
A06-7750001-7850000,4,0.441549,0.350857
A06-7775001-7875000,14,0.397083,0.281309
A06-7800001-7900000,12,0.365006,0.217179
A06-7825001-7925000,13,0.348957,0.217791
A06-7850001-7950000,16,0.332291,0.1865
A06-7875001-7975000,16,0.277491,0.196185
A06-7900001-8000000,17,0.242229,0.200366
A06-7925001-8025000,22,0.17251,0.14694
A06-7950001-8050000,19,0.176654,0.162104
A06-7975001-8075000,11,0.0445034,0.052219
A06-8000001-8100000,8,0.0397525,0.0294892
A06-8025001-8125000,3,0.101204,0.124075
A06-8050001-8150000,3,0.101204,0.124075
A06-8075001-8175000,1,0.18791,0.18791
A06-8100001-8200000,15,0.130279,0.124282
A06-8125001-8225000,17,0.147899,0.137549
A06-8150001-8250000,26,0.165859,0.148412
A06-8175001-8275000,43,0.157316,0.131982
A06-8200001-8300000,30,0.175787,0.140296
A06-8225001-8325000,29,0.163198,0.129377
A06-8250001-8350000,20,0.143157,0.111578
A06-8275001-8375000,3,0.146036,0.138345
A06-8300001-8400000,2,0.100789,0.102541
A06-8375001-8475000,1,0.00142202,0.00142202
A06-8400001-8500000,5,0.279246,0.187809
A06-8425001-8525000,6,0.257438,0.176375
A06-8450001-8550000,10,0.198969,0.138449
A06-8475001-8575000,13,0.302859,0.224934
A06-8500001-8600000,11,0.263422,0.190273
A06-8525001-8625000,13,0.258559,0.179628
A06-8550001-8650000,19,0.195785,0.129138
A06-8575001-8675000,28,0.0872768,0.0725936
A06-8600001-8700000,33,0.0967754,0.0763559
A06-8625001-8725000,36,0.102526,0.0822688
A06-8650001-8750000,35,0.147924,0.12003
A06-8675001-8775000,22,0.178558,0.140044
A06-8700001-8800000,16,0.201161,0.15545
A06-8725001-8825000,10,0.201897,0.16839
A06-8750001-8850000,6,0.173505,0.127054
A06-8775001-8875000,6,0.173505,0.127054
A06-8800001-8900000,6,0.165988,0.145793
A06-8825001-8925000,9,0.216039,0.189951
A06-8850001-8950000,6,0.228328,0.152037
A06-8875001-8975000,6,0.228328,0.152037
A06-8900001-9000000,5,0.260685,0.15999
A06-8925001-9025000,8,0.0623413,0.0539986
A06-8950001-9050000,6,0.0829285,0.0778063
A06-8975001-9075000,6,0.0829285,0.0778063
A06-9000001-9100000,6,0.0829285,0.0778063
A06-9025001-9125000,3,0.0828646,0.0827021
A06-9050001-9150000,8,0.1319,0.143138
A06-9075001-9175000,35,0.095059,0.0950001
A06-9100001-9200000,35,0.095059,0.0950001
A06-9125001-9225000,36,0.0851066,0.0853835
A06-9150001-9250000,42,0.0773102,0.0714317
A06-9175001-9275000,17,0.108927,0.0706187
A06-9200001-9300000,17,0.108927,0.0706187
A06-9225001-9325000,15,0.159244,0.104253
A06-9250001-9350000,10,0.199345,0.139252
A06-9275001-9375000,9,0.158221,0.140092
A06-9300001-9400000,14,0.150221,0.124726
A06-9325001-9425000,12,0.138616,0.115497
A06-9350001-9450000,8,0.141904,0.115189
A06-9375001-9475000,25,0.107141,0.09745
A06-9400001-9500000,20,0.0994771,0.0975458
A06-9425001-9525000,20,0.0994771,0.0975458
A06-9450001-9550000,22,0.0926073,0.0915344
A06-9475001-9575000,4,0.0702248,0.0626056
A06-9500001-9600000,4,0.0702248,0.0626056
A06-9525001-9625000,6,0.0742354,0.0564642
A06-9550001-9650000,20,0.0969098,0.06571
