CHROM-BIN_START-BIN_END,N_VARIANTS,WEIGHTED_FST,MEAN_FST
A06-7625001-7725000,7,0.134075,0.10889
A06-7650001-7750000,4,0.142021,0.135716
A06-7675001-7775000,4,0.142021,0.135716
A06-7700001-7800000,4,0.383063,0.314181
A06-7725001-7825000,4,0.383063,0.314181
A06-7750001-7850000,4,0.383063,0.314181
A06-7775001-7875000,14,0.339106,0.25952
A06-7800001-7900000,12,0.308116,0.213121
A06-7825001-7925000,13,0.285332,0.205276
A06-7850001-7950000,16,0.267211,0.168586
A06-7875001-7975000,15,0.263898,0.168502
A06-7900001-8000000,16,0.217467,0.158428
A06-7925001-8025000,21,0.170474,0.130495
A06-7950001-8050000,18,0.178039,0.150645
A06-7975001-8075000,11,0.0788019,0.0758124
A06-8000001-8100000,8,0.0940345,0.0807168
A06-8025001-8125000,3,0.158767,0.148731
A06-8050001-8150000,3,0.158767,0.148731
A06-8075001-8175000,1,0.117139,0.117139
A06-8100001-8200000,15,0.0854425,0.083253
A06-8125001-8225000,17,0.200295,0.144328
A06-8150001-8250000,26,0.209514,0.13705
A06-8175001-8275000,43,0.199207,0.141122
A06-8200001-8300000,30,0.266987,0.171037
A06-8225001-8325000,29,0.2034,0.148208
A06-8250001-8350000,20,0.191293,0.159415
A06-8275001-8375000,3,0.243456,0.227781
A06-8300001-8400000,2,0.260066,0.244413
A06-8375001-8475000,1,0.0208872,0.0208872
A06-8400001-8500000,5,0.378423,0.26798
A06-8425001-8525000,6,0.356743,0.259737
A06-8450001-8550000,9,0.288063,0.223412
A06-8475001-8575000,12,0.382176,0.295541
A06-8500001-8600000,10,0.33296,0.239474
A06-8525001-8625000,12,0.333891,0.232453
A06-8550001-8650000,19,0.219901,0.117254
A06-8575001-8675000,28,0.0371026,0.034367
A06-8600001-8700000,33,0.0297143,0.0288628
A06-8625001-8725000,36,0.0267247,0.0281692
A06-8650001-8750000,35,0.0912302,0.0675174
A06-8675001-8775000,22,0.170605,0.0941811
A06-8700001-8800000,16,0.215394,0.118596
A06-8725001-8825000,10,0.234586,0.122271
A06-8750001-8850000,6,0.220412,0.180825
A06-8775001-8875000,6,0.220412,0.180825
A06-8800001-8900000,6,0.192375,0.188306
A06-8825001-8925000,9,0.249953,0.229046
A06-8850001-8950000,6,0.239066,0.156673
A06-8875001-8975000,6,0.239066,0.156673
A06-8900001-9000000,5,0.296615,0.182427
A06-8925001-9025000,8,0.0391273,0.033187
A06-8950001-9050000,6,0.0525084,0.0474906
A06-8975001-9075000,6,0.0525084,0.0474906
A06-9000001-9100000,6,0.0525084,0.0474906
A06-9025001-9125000,3,0.0485677,0.083367
A06-9050001-9150000,8,0.0594939,0.0808207
A06-9075001-9175000,34,0.0666692,0.0548982
A06-9100001-9200000,34,0.0666692,0.0548982
A06-9125001-9225000,35,0.0583137,0.0448691
A06-9150001-9250000,41,0.0545949,0.0386397
A06-9175001-9275000,17,0.0932153,0.0533324
A06-9200001-9300000,17,0.0932153,0.0533324
A06-9225001-9325000,15,0.20162,0.114092
A06-9250001-9350000,10,0.285875,0.180355
A06-9275001-9375000,9,0.241028,0.164367
A06-9300001-9400000,14,0.295569,0.170546
A06-9325001-9425000,12,0.260896,0.135745
A06-9350001-9450000,8,0.319485,0.153931
A06-9375001-9475000,25,0.172409,0.0980545
A06-9400001-9500000,20,0.112203,0.0771512
A06-9425001-9525000,20,0.112203,0.0771512
A06-9450001-9550000,22,0.0974689,0.0696006
A06-9475001-9575000,4,0.0319794,0.0232853
A06-9500001-9600000,4,0.0319794,0.0232853
A06-9525001-9625000,6,0.0958361,0.0559152
A06-9550001-9650000,20,0.132085,0.0855812
A06-9575001-9675000,20,0.132085,0.0855812
A06-9600001-9700000,20,0.132085,0.0855812
A06-9625001-9725000,18,0.118266,0.0816264
A06-9675001-9775000,20,0.0364272,0.0335029
A06-9700001-9800000,20,0.0364272,0.0335029
A06-9725001-9825000,22,0.0451209,0.0388456
A06-9750001-9850000,32,0.117913,0.0774667
A06-9775001-9875000,21,0.168392,0.112713
A06-9800001-9900000,21,0.168392,0.112713
A06-9825001-9925000,30,0.134726,0.0840537
A06-9850001-9950000,27,0.0412167,0.0350656
A06-9875001-9975000,35,0.0371552,0.0259191
A06-9900001-10000000,35,0.0371552,0.0259191
A06-9925001-10025000,29,0.0348394,0.0206041
A06-9950001-10050000,22,0.0407833,0.0249102
A06-9975001-10075000,5,0.0106885,0.0059055
A06-10000001-10100000,5,0.0106885,0.0059055
A06-10025001-10125000,4,0.0484724,0.0316925
A06-10050001-10150000,4,0.0484724,0.0316925
A06-10075001-10175000,8,0.0168687,0.0281719
A06-10100001-10200000,10,0.0142222,0.0245031
A06-10125001-10225000,11,0.130492,0.0950733
A06-10150001-10250000,11,0.130492,0.0950733
A06-10175001-10275000,13,0.138388,0.0689778
A06-10200001-10300000,19,0.159442,0.0889076
A06-10225001-10325000,26,0.21647,0.155406
A06-10250001-10350000,31,0.197238,0.14561
A06-10275001-10375000,30,0.202624,0.162825
A06-10300001-10400000,22,0.223353,0.185116
A06-10325001-10425000,10,0.0969117,0.07937
A06-10350001-10450000,5,0.0943552,0.0640674
A06-10375001-10475000,4,0.0177212,0.0342458
A06-10400001-10500000,11,0.241898,0.148467
A06-10425001-10525000,11,0.241898,0.148467
A06-10450001-10550000,17,0.22708,0.137635
A06-10475001-10575000,38,0.244074,0.167961
A06-10500001-10600000,48,0.196051,0.122885
A06-10525001-10625000,51,0.188941,0.117123
A06-10550001-10650000,52,0.1778,0.113941
A06-10575001-10675000,27,0.117135,0.0646379
A06-10600001-10700000,11,0.126529,0.0863441
A06-10625001-10725000,8,0.142883,0.109374
A06-10650001-10750000,2,0.109165,0.1023
A06-10675001-10775000,4,0.0759763,0.0665489
A06-10700001-10800000,3,0.0142939,0.0165015
A06-10725001-10825000,7,0.0126426,0.0276326
A06-10750001-10850000,12,0.00539375,0.0154403
A06-10775001-10875000,11,0.000718873,0.0110027
A06-10800001-10900000,12,0.000547528,0.00994575
A06-10825001-10925000,8,-0.00436856,-0.00307179
A06-10850001-10950000,8,0.00485497,0.00295156
A06-10875001-10975000,7,0.00632702,0.00375298
A06-10900001-11000000,6,0.008072,0.0046586
A06-10925001-11025000,6,0.008072,0.0046586
A06-10950001-11050000,12,0.0993783,0.0623174
A06-10975001-11075000,12,0.0993783,0.0623174
A06-11000001-11100000,12,0.0993783,0.0623174
A06-11025001-11125000,16,0.111944,0.0787289
A06-11050001-11150000,7,0.0970639,0.0664347
A06-11075001-11175000,7,0.0970639,0.0664347
A06-11100001-11200000,7,0.0970639,0.0664347
A06-11125001-11225000,18,0.245504,0.169879
A06-11150001-11250000,15,0.282127,0.206975
A06-11175001-11275000,15,0.282127,0.206975
A06-11200001-11300000,24,0.327481,0.253739
A06-11225001-11325000,9,0.375303,0.331678
A06-11250001-11350000,9,0.375303,0.331678
A06-11275001-11375000,9,0.375303,0.331678
A06-11325001-11425000,10,0.331034,0.287362
A06-11350001-11450000,10,0.331034,0.287362
A06-11375001-11475000,13,0.32133,0.274194
A06-11400001-11500000,13,0.32133,0.274194
A06-11425001-11525000,3,0.281238,0.230301
A06-11450001-11550000,6,0.281735,0.212011
A06-11475001-11575000,10,0.288119,0.201759
A06-11500001-11600000,10,0.288119,0.201759
A06-11525001-11625000,21,0.247539,0.19171
A06-11550001-11650000,18,0.241789,0.191375
A06-11575001-11675000,11,0.209904,0.182574
A06-11600001-11700000,17,0.31185,0.246148
A06-11625001-11725000,7,0.427357,0.355098
A06-11650001-11750000,12,0.443302,0.344984
A06-11675001-11775000,12,0.443302,0.344984
A06-11700001-11800000,6,0.441052,0.327269
A06-11725001-11825000,5,0.465013,0.330825
A06-11750001-11850000,27,0.306413,0.279197
A06-11775001-11875000,51,0.19944,0.175809
A06-11800001-11900000,71,0.194448,0.14912
A06-11825001-11925000,71,0.194448,0.14912
A06-11850001-11950000,50,0.0883691,0.0607498
A06-11875001-11975000,26,0.133842,0.0619058
A06-11900001-12000000,6,-0.00284363,-0.00195659
A06-11925001-12025000,22,0.186787,0.112475
A06-11950001-12050000,21,0.285977,0.198816
A06-11975001-12075000,21,0.285977,0.198816
A06-12000001-12100000,21,0.285977,0.198816
A06-12025001-12125000,5,0.415465,0.337788
A06-12100001-12200000,1,0.215972,0.215972
A06-12125001-12225000,1,0.215972,0.215972
A06-12150001-12250000,1,0.215972,0.215972
A06-12175001-12275000,1,0.215972,0.215972
A06-12200001-12300000,25,0.299002,0.222846
A06-12225001-12325000,28,0.28497,0.213534
A06-12250001-12350000,28,0.28497,0.213534
A06-12275001-12375000,28,0.28497,0.213534
A06-12300001-12400000,3,0.125191,0.135935
A06-12350001-12450000,2,0.174486,0.165687
A06-12375001-12475000,2,0.174486,0.165687
A06-12400001-12500000,2,0.174486,0.165687
A06-12425001-12525000,2,0.174486,0.165687
A06-12475001-12575000,10,0.275554,0.174199
A06-12500001-12600000,10,0.275554,0.174199
A06-12525001-12625000,10,0.275554,0.174199
A06-12550001-12650000,10,0.275554,0.174199
A06-12675001-12775000,2,0.181284,0.18105
A06-12700001-12800000,2,0.181284,0.18105
A06-12725001-12825000,3,0.174228,0.120967
A06-12750001-12850000,3,0.174228,0.120967
A06-12775001-12875000,14,0.284317,0.181275
A06-12800001-12900000,14,0.284317,0.181275
A06-12825001-12925000,13,0.28559,0.195158
A06-12850001-12950000,21,0.290994,0.183569
A06-12875001-12975000,8,0.302437,0.164736
A06-12900001-13000000,8,0.302437,0.164736
A06-12925001-13025000,8,0.302437,0.164736
A06-13050001-13150000,1,0.0516965,0.0516965
A06-13075001-13175000,12,0.220465,0.175214
A06-13100001-13200000,12,0.220465,0.175214
A06-13125001-13225000,12,0.220465,0.175214
A06-13150001-13250000,11,0.24834,0.186443
A06-13175001-13275000,17,0.217545,0.169512
A06-13200001-13300000,17,0.217545,0.169512
A06-13225001-13325000,17,0.217545,0.169512
A06-13250001-13350000,22,0.2042,0.146887
A06-13275001-13375000,5,0.125741,0.0699654
A06-13300001-13400000,16,0.225213,0.129109
A06-13325001-13425000,16,0.225213,0.129109
A06-13350001-13450000,11,0.249528,0.155993
A06-13375001-13475000,11,0.249528,0.155993
A06-13425001-13525000,14,0.2087,0.158717
A06-13450001-13550000,14,0.2087,0.158717
A06-13475001-13575000,29,0.211989,0.15203
A06-13500001-13600000,29,0.211989,0.15203
A06-13525001-13625000,26,0.392136,0.211504
A06-13550001-13650000,26,0.392136,0.211504
A06-13575001-13675000,11,0.534538,0.301117
A06-13600001-13700000,11,0.534538,0.301117
A06-13625001-13725000,1,0.139364,0.139364
A06-13650001-13750000,14,0.34881,0.240865
A06-13675001-13775000,22,0.300239,0.187536
A06-13700001-13800000,22,0.300239,0.187536
A06-13725001-13825000,34,0.272495,0.163871
A06-13750001-13850000,27,0.138756,0.111673
A06-13775001-13875000,41,0.144181,0.124138
A06-13800001-13900000,43,0.13832,0.121869
A06-13825001-13925000,30,0.12917,0.121839
A06-13850001-13950000,24,0.132099,0.12412
A06-13875001-13975000,2,0.0490593,0.0753607
A06-13900001-14000000,3,0.166514,0.137068
A06-13925001-14025000,3,0.166514,0.137068
A06-13950001-14050000,3,0.166514,0.137068
A06-13975001-14075000,3,0.166514,0.137068
A06-14000001-14100000,5,0.247297,0.190698
A06-14025001-14125000,7,0.245903,0.205655
A06-14050001-14150000,7,0.245903,0.205655
A06-14075001-14175000,12,0.173882,0.133841
A06-14100001-14200000,7,0.117738,0.0932282
A06-14125001-14225000,9,0.084818,0.066033
A06-14150001-14250000,9,0.084818,0.066033
A06-14175001-14275000,4,0.123444,0.106948
A06-14200001-14300000,4,0.123444,0.106948
A06-14325001-14425000,1,0.108576,0.108576
A06-14350001-14450000,5,0.167487,0.17248
A06-14375001-14475000,12,0.161108,0.134221
A06-14400001-14500000,12,0.161108,0.134221
A06-14425001-14525000,19,0.159185,0.138524
A06-14450001-14550000,27,0.147869,0.13603
A06-14475001-14575000,26,0.13156,0.130629
A06-14500001-14600000,39,0.156546,0.143795
A06-14525001-14625000,32,0.157498,0.141731
A06-14550001-14650000,20,0.167453,0.137037
A06-14575001-14675000,14,0.215652,0.162067
A06-14600001-14700000,1,0.0572965,0.0572965
A06-14700001-14800000,3,0.120208,0.117383
A06-14725001-14825000,10,0.115957,0.0767464
A06-14750001-14850000,10,0.115957,0.0767464
A06-14775001-14875000,10,0.115957,0.0767464
A06-14800001-14900000,7,0.114609,0.0593308
A06-14825001-14925000,2,0.0255157,0.0276008
A06-14850001-14950000,2,0.0255157,0.0276008
A06-14875001-14975000,2,0.0255157,0.0276008
A06-14900001-15000000,18,0.0580051,0.0490275
A06-14925001-15025000,23,0.13991,0.101251
A06-14950001-15050000,24,0.135515,0.0995708
A06-14975001-15075000,24,0.135515,0.0995708
A06-15000001-15100000,17,0.156626,0.111388
A06-15025001-15125000,13,0.0923638,0.0641107
A06-15050001-15150000,12,0.0971154,0.0643753
A06-15075001-15175000,12,0.0971154,0.0643753
A06-15100001-15200000,5,0.189572,0.133983
A06-15125001-15225000,17,0.335321,0.196893
A06-15150001-15250000,22,0.297456,0.177808
A06-15175001-15275000,25,0.278651,0.165999
A06-15200001-15300000,27,0.27145,0.152877
A06-15225001-15325000,27,0.199166,0.151878
A06-15250001-15350000,25,0.190292,0.149119
A06-15275001-15375000,28,0.218214,0.173961
A06-15300001-15400000,35,0.291252,0.24168
A06-15325001-15425000,23,0.317045,0.269345
A06-15350001-15450000,23,0.32915,0.277237
A06-15375001-15475000,17,0.343753,0.293844
A06-15400001-15500000,18,0.367869,0.253628
A06-15425001-15525000,15,0.385721,0.24917
A06-15450001-15550000,12,0.418481,0.280346
A06-15475001-15575000,12,0.418481,0.280346
A06-15500001-15600000,15,0.293717,0.195848
A06-15525001-15625000,16,0.289866,0.18835
A06-15550001-15650000,16,0.289866,0.18835
A06-15575001-15675000,33,0.405225,0.249913
A06-15600001-15700000,18,0.500402,0.294968
A06-15625001-15725000,22,0.410319,0.266377
A06-15650001-15750000,22,0.410319,0.266377
A06-15675001-15775000,7,0.103519,0.100795
A06-15700001-15800000,7,0.103519,0.100795
A06-15725001-15825000,2,0.0410747,0.0394068
A06-15750001-15850000,2,0.0410747,0.0394068
A06-15900001-16000000,3,0.0793236,0.071099
A06-15925001-16025000,8,0.0308722,0.0393381
A06-15950001-16050000,13,0.0321643,0.0393245
A06-15975001-16075000,14,0.0462908,0.0530528
A06-16000001-16100000,12,0.0411391,0.0427057
A06-16025001-16125000,7,0.068192,0.0587228
A06-16050001-16150000,17,0.187413,0.126893
A06-16075001-16175000,19,0.182524,0.101866
A06-16100001-16200000,23,0.152249,0.0912481
A06-16125001-16225000,23,0.152249,0.0912481
A06-16150001-16250000,9,0.0339269,0.0159211
A06-16175001-16275000,48,0.253558,0.138393
A06-16200001-16300000,43,0.279876,0.151083
A06-16225001-16325000,48,0.257683,0.146655
A06-16250001-16350000,47,0.260098,0.150048
A06-16275001-16375000,13,0.198327,0.143005
A06-16300001-16400000,22,0.136621,0.0903065
A06-16325001-16425000,19,0.142208,0.0897038
A06-16350001-16450000,19,0.142208,0.0897038
A06-16375001-16475000,11,0.0475859,0.0352872
A06-16400001-16500000,8,0.0576413,0.0568141
A06-16425001-16525000,10,0.0248997,0.0333835
A06-16450001-16550000,10,0.0248997,0.0333835
A06-16475001-16575000,10,0.0248997,0.0333835
A06-16500001-16600000,4,0.0208746,0.0349521
A06-16525001-16625000,1,-0.0320741,-0.0320741
A06-16550001-16650000,1,-0.0320741,-0.0320741
A06-16575001-16675000,1,-0.0320741,-0.0320741
A06-16600001-16700000,1,-0.0320741,-0.0320741
A06-16625001-16725000,2,0.0600381,0.0359736
A06-16650001-16750000,2,0.0600381,0.0359736
A06-16675001-16775000,7,0.217591,0.150632
A06-16700001-16800000,7,0.217591,0.150632
A06-16725001-16825000,5,0.251447,0.196495
A06-16750001-16850000,5,0.251447,0.196495
A06-16775001-16875000,9,0.055388,0.050521
A06-16800001-16900000,9,0.055388,0.050521
A06-16825001-16925000,9,0.055388,0.050521
A06-16850001-16950000,10,0.128198,0.0871874
A06-16875001-16975000,1,0.417184,0.417184
A06-16900001-17000000,1,0.417184,0.417184
A06-16925001-17025000,5,0.41101,0.339419
A06-16950001-17050000,4,0.409327,0.319978
A06-16975001-17075000,4,0.409327,0.319978
A06-17000001-17100000,5,0.404882,0.254996
A06-17025001-17125000,7,0.0400103,0.0304622
A06-17050001-17150000,8,0.03227,0.0240533
A06-17075001-17175000,18,0.0645288,0.0664486
A06-17100001-17200000,17,0.0648409,0.0706476
A06-17125001-17225000,22,0.0823483,0.0902616
A06-17150001-17250000,33,0.0710431,0.0861847
A06-17175001-17275000,23,0.0666178,0.0800194
A06-17200001-17300000,28,0.0733794,0.0836835
A06-17225001-17325000,22,0.20404,0.139138
A06-17250001-17350000,11,0.450245,0.266835
A06-17275001-17375000,11,0.450245,0.266835
A06-17300001-17400000,6,0.609263,0.405416
A06-17325001-17425000,1,0.711675,0.711675
A06-17450001-17550000,1,-0.0203192,-0.0203192
A06-17475001-17575000,1,-0.0203192,-0.0203192
A06-17500001-17600000,1,-0.0203192,-0.0203192
A06-17525001-17625000,9,0.236566,0.195194
A06-17550001-17650000,18,0.180802,0.134557
A06-17575001-17675000,21,0.161863,0.122163
A06-17600001-17700000,23,0.162445,0.123362
A06-17625001-17725000,15,0.0820257,0.0706839
A06-17650001-17750000,5,0.0920376,0.0830611
A06-17675001-17775000,2,0.168886,0.135947
A06-17750001-17850000,3,0.217354,0.204029
A06-17775001-17875000,3,0.217354,0.204029
A06-17800001-17900000,32,0.135671,0.114929
A06-17825001-17925000,32,0.135671,0.114929
A06-17850001-17950000,34,0.111614,0.0926534
A06-17875001-17975000,34,0.111614,0.0926534
A06-17900001-18000000,5,0.0144599,0.0169169
A06-17925001-18025000,7,0.0387523,0.0394516
A06-17950001-18050000,5,0.154709,0.148055
A06-17975001-18075000,6,0.166278,0.162435
A06-18000001-18100000,6,0.166278,0.162435
A06-18025001-18125000,4,0.202985,0.195759
A06-18050001-18150000,2,0.187833,0.198197
A06-18075001-18175000,11,0.151366,0.136454
A06-18100001-18200000,11,0.151366,0.136454
A06-18125001-18225000,13,0.147964,0.133065
A06-18150001-18250000,20,0.43904,0.282438
A06-18175001-18275000,11,0.618351,0.461438
A06-18200001-18300000,14,0.59535,0.446031
A06-18225001-18325000,15,0.696558,0.57984
A06-18250001-18350000,12,0.676274,0.604235
A06-18275001-18375000,11,0.666297,0.589529
A06-18300001-18400000,12,0.619886,0.511114
A06-18325001-18425000,9,0.43867,0.383484
A06-18350001-18450000,4,0.236247,0.204292
A06-18375001-18475000,4,0.236247,0.204292
A06-18450001-18550000,2,0.363253,0.282003
A06-18475001-18575000,2,0.363253,0.282003
A06-18500001-18600000,9,0.163481,0.161368
A06-18525001-18625000,11,0.239967,0.223909
A06-18550001-18650000,9,0.214339,0.210999
A06-18575001-18675000,9,0.214339,0.210999
A06-18600001-18700000,3,0.450422,0.451468
A06-18625001-18725000,12,0.149616,0.14054
A06-18650001-18750000,12,0.149616,0.14054
A06-18675001-18775000,17,0.133707,0.126728
A06-18700001-18800000,16,0.112366,0.113166
A06-18725001-18825000,5,0.0943256,0.0935794
A06-18750001-18850000,17,0.293575,0.2189
A06-18775001-18875000,12,0.357276,0.271117
A06-18800001-18900000,12,0.357276,0.271117
A06-18825001-18925000,12,0.357276,0.271117
A06-18900001-19000000,1,0.439009,0.439009
A06-18925001-19025000,5,0.214294,0.144022
A06-18950001-19050000,13,0.245634,0.202454
A06-18975001-19075000,13,0.245634,0.202454
A06-19000001-19100000,15,0.194044,0.158553
A06-19025001-19125000,11,0.219664,0.190654
A06-19050001-19150000,5,0.0578885,0.039014
A06-19075001-19175000,17,0.138881,0.099073
A06-19100001-19200000,14,0.150105,0.10706
A06-19125001-19225000,14,0.150105,0.10706
A06-19150001-19250000,49,0.287556,0.195974
A06-19175001-19275000,37,0.323015,0.219285
A06-19200001-19300000,47,0.353577,0.232094
A06-19225001-19325000,47,0.353577,0.232094
A06-19250001-19350000,11,0.444866,0.275254
A06-19275001-19375000,13,0.472628,0.318743
A06-19300001-19400000,3,0.474158,0.449598
A06-19325001-19425000,4,0.484807,0.467368
A06-19350001-19450000,3,0.547418,0.545512
A06-19375001-19475000,1,0.520677,0.520677
A06-19400001-19500000,1,0.520677,0.520677
A06-19700001-19800000,1,0.419376,0.419376
A06-19725001-19825000,1,0.419376,0.419376
A06-19750001-19850000,1,0.419376,0.419376
A06-19775001-19875000,1,0.419376,0.419376
A06-19875001-19975000,1,0.0881615,0.0881615
A06-19900001-20000000,1,0.0881615,0.0881615
A06-19925001-20025000,1,0.0881615,0.0881615
A06-19950001-20050000,1,0.0881615,0.0881615
A06-20000001-20100000,12,0.284707,0.241255
A06-20025001-20125000,12,0.284707,0.241255
A06-20050001-20150000,12,0.284707,0.241255
A06-20075001-20175000,12,0.284707,0.241255
A06-20125001-20225000,2,0.686243,0.685659
A06-20150001-20250000,2,0.686243,0.685659
A06-20175001-20275000,2,0.686243,0.685659
A06-20200001-20300000,4,0.55529,0.429333
A06-20225001-20325000,2,0.251028,0.173007
A06-20250001-20350000,3,0.132372,0.105493
A06-20275001-20375000,3,0.132372,0.105493
A06-20300001-20400000,1,-0.0295341,-0.0295341
A06-20325001-20425000,1,-0.0295341,-0.0295341
A06-20350001-20450000,2,0.0431248,0.0395453
A06-20375001-20475000,2,0.0431248,0.0395453
A06-20400001-20500000,9,0.100807,0.0725002
A06-20425001-20525000,9,0.100807,0.0725002
A06-20450001-20550000,7,0.124117,0.0819159
A06-20475001-20575000,7,0.124117,0.0819159
A06-20500001-20600000,9,0.578986,0.455866
A06-20525001-20625000,17,0.493094,0.274087
A06-20550001-20650000,17,0.493094,0.274087
A06-20575001-20675000,25,0.4714,0.262701
A06-20600001-20700000,16,0.306863,0.154045
A06-20625001-20725000,9,0.392999,0.224553
A06-20650001-20750000,9,0.392999,0.224553
A06-20675001-20775000,17,0.260231,0.150886
A06-20700001-20800000,23,0.261754,0.15066
A06-20725001-20825000,25,0.257732,0.155861
A06-20750001-20850000,25,0.257732,0.155861
A06-20775001-20875000,13,0.216871,0.134974
A06-20800001-20900000,7,0.158794,0.122076
A06-20825001-20925000,4,0.142472,0.0775671
A06-20850001-20950000,20,0.0798388,0.0599187
A06-20875001-20975000,16,0.0643721,0.0555066
A06-20900001-21000000,23,0.159427,0.100181
A06-20925001-21025000,23,0.159427,0.100181
A06-20950001-21050000,7,0.330131,0.202294
A06-20975001-21075000,7,0.330131,0.202294
A06-21000001-21100000,6,0.430203,0.286626
A06-21025001-21125000,11,0.517446,0.293224
A06-21050001-21150000,23,0.55141,0.328083
A06-21075001-21175000,25,0.525199,0.315454
A06-21100001-21200000,25,0.529998,0.347112
A06-21125001-21225000,31,0.443303,0.313704
A06-21150001-21250000,23,0.372426,0.281443
A06-21175001-21275000,24,0.400914,0.311491
A06-21200001-21300000,18,0.369636,0.27581
A06-21225001-21325000,7,0.463967,0.34455
A06-21250001-21350000,3,0.475268,0.447681
A06-21350001-21450000,5,0.100671,0.0828618
A06-21375001-21475000,9,0.122513,0.0904111
A06-21400001-21500000,11,0.135573,0.0983442
A06-21425001-21525000,15,0.103143,0.0735792
A06-21450001-21550000,10,0.104662,0.0689379
A06-21475001-21575000,6,0.0674777,0.0483315
A06-21500001-21600000,4,0.0134607,0.00547559
A06-21525001-21625000,9,-0.0117587,-0.00416363
A06-21550001-21650000,19,0.292914,0.152568
A06-21575001-21675000,40,0.351956,0.218456
A06-21600001-21700000,46,0.419369,0.259557
A06-21625001-21725000,38,0.461395,0.317528
A06-21650001-21750000,37,0.434377,0.271133
A06-21675001-21775000,19,0.449447,0.248742
A06-21700001-21800000,13,0.193194,0.117289
A06-21725001-21825000,12,0.19895,0.119646
A06-21750001-21850000,3,0.183185,0.177884
A06-21775001-21875000,1,0.192522,0.192522
A06-21800001-21900000,6,0.300121,0.256968
A06-21825001-21925000,6,0.300121,0.256968
A06-21850001-21950000,14,0.226347,0.15844
A06-21875001-21975000,23,0.225839,0.149764
A06-21900001-22000000,18,0.184389,0.116404
A06-21925001-22025000,18,0.184389,0.116404
A06-21950001-22050000,14,0.182451,0.136072
A06-21975001-22075000,14,0.234975,0.203521
A06-22000001-22100000,14,0.234975,0.203521
A06-22025001-22125000,14,0.234975,0.203521
A06-22050001-22150000,13,0.266896,0.225011
A06-22075001-22175000,3,0.187536,0.187316
A06-22100001-22200000,21,0.459816,0.368045
A06-22125001-22225000,21,0.459816,0.368045
A06-22150001-22250000,18,0.488899,0.398166
A06-22175001-22275000,18,0.488899,0.398166
A06-22250001-22350000,3,0.224882,0.158653
A06-22275001-22375000,3,0.224882,0.158653
A06-22300001-22400000,6,0.152695,0.097323
A06-22325001-22425000,8,0.173084,0.123554
A06-22350001-22450000,5,0.131793,0.102495
A06-22375001-22475000,5,0.131793,0.102495
A06-22400001-22500000,2,0.220745,0.202247
A06-22425001-22525000,8,0.442898,0.304793
A06-22450001-22550000,15,0.424495,0.322022
A06-22475001-22575000,16,0.417294,0.302828
A06-22500001-22600000,16,0.417294,0.302828
A06-22525001-22625000,12,0.323089,0.234655
A06-22550001-22650000,10,0.069206,0.0647376
A06-22575001-22675000,15,0.168792,0.119181
A06-22600001-22700000,15,0.168792,0.119181
A06-22625001-22725000,16,0.123161,0.0893615
A06-22650001-22750000,15,0.125005,0.0823879
A06-22675001-22775000,9,0.00536597,0.00895102
A06-22700001-22800000,9,0.00536597,0.00895102
A06-22725001-22825000,4,0.0181124,0.00738114
A06-22775001-22875000,6,0.20519,0.14102
A06-22800001-22900000,7,0.419001,0.222616
A06-22825001-22925000,10,0.336402,0.165523
A06-22850001-22950000,11,0.400221,0.205655
A06-22875001-22975000,5,0.495312,0.283217
A06-22900001-23000000,4,0.375651,0.175973
A06-22925001-23025000,3,0.357012,0.253183
A06-22950001-23050000,14,0.327746,0.235768
A06-22975001-23075000,14,0.327746,0.235768
A06-23000001-23100000,14,0.327746,0.235768
A06-23025001-23125000,12,0.363589,0.262347
A06-23050001-23150000,7,0.353956,0.296606
A06-23075001-23175000,14,0.256938,0.208949
A06-23100001-23200000,22,0.331928,0.25603
A06-23125001-23225000,22,0.331928,0.25603
A06-23150001-23250000,19,0.263735,0.210842
A06-23175001-23275000,21,0.262328,0.203528
A06-23200001-23300000,17,0.227988,0.197946
A06-23225001-23325000,17,0.227988,0.197946
A06-23250001-23350000,14,0.282213,0.228268
A06-23275001-23375000,5,0.432568,0.415723
A06-23300001-23400000,19,0.294601,0.232528
A06-23325001-23425000,35,0.212307,0.173042
A06-23350001-23450000,34,0.210685,0.169889
A06-23375001-23475000,34,0.210685,0.169889
A06-23400001-23500000,19,0.201246,0.143335
A06-23425001-23525000,3,0.688612,0.361637
A06-23450001-23550000,15,0.319215,0.164401
A06-23475001-23575000,15,0.319215,0.164401
A06-23500001-23600000,13,0.190676,0.13881
A06-23525001-23625000,22,0.209003,0.153842
A06-23550001-23650000,10,0.245428,0.200342
A06-23575001-23675000,10,0.245428,0.200342
A06-23600001-23700000,12,0.225237,0.180676
A06-23625001-23725000,4,0.171265,0.145501
A06-23650001-23750000,4,0.171265,0.145501
A06-23675001-23775000,21,0.23531,0.180972
A06-23700001-23800000,25,0.21509,0.158456
A06-23725001-23825000,24,0.22169,0.165313
A06-23750001-23850000,24,0.22169,0.165313
A06-23775001-23875000,9,0.254298,0.173556
A06-23800001-23900000,2,0.467887,0.406455
A06-23825001-23925000,13,0.301123,0.240481
A06-23850001-23950000,13,0.301123,0.240481
A06-23875001-23975000,19,0.267154,0.225597
A06-23900001-24000000,22,0.255915,0.211046
A06-23925001-24025000,11,0.252924,0.211789
A06-23950001-24050000,19,0.30988,0.228295
