Row.names	x	sample_1	sample_2	status	value_1	value_2	log2_fold_change	test_stat	p_value	q_value	significant
436	XLOC_020730	Bra005401	EUCA	ch	OK	18.5166	2.21086	-3.06614	-2.20246	9e-04	0.0167051	yes
437	XLOC_020743	Bra005423,Bra005424,Bra005426,Bra005427	EUCA	ch	OK	958.488	2782.25	1.53742	0.727301	0.0015	0.0244343	yes
438	XLOC_020801	Bra005550,Bra005551	EUCA	ch	OK	21.1798	11.5572	-0.873898	-0.705611	0.00125	0.0214168	yes
439	XLOC_020847	Bra005641	EUCA	ch	OK	46.0474	26.1268	-0.817589	-0.723016	0.00275	0.0368264	yes
440	XLOC_020853	Bra018233	EUCA	ch	OK	22.0189	49.8926	1.18008	0.917858	5e-05	0.00186884	yes
441	XLOC_020887	Bra018306	EUCA	ch	OK	91.1396	7.59323	-3.58529	-8.69036	0.00025	0.00655889	yes
442	XLOC_021040	Bra038124	EUCA	ch	OK	4.59381	10.0399	1.12798	0.938374	0.00065	0.012875	yes
443	XLOC_021278	Bra033901	EUCA	ch	OK	53.5017	31.6804	-0.755993	-0.696467	0.0019	0.0285235	yes
444	XLOC_021307	Bra031351	EUCA	ch	OK	12.0701	6.06062	-0.993902	-0.705041	0.00045	0.0099419	yes
445	XLOC_021378	Bra035749	EUCA	ch	OK	6.03936	1.51883	-1.99143	-0.722206	0.00125	0.0214168	yes
446	XLOC_021395	Bra035787	EUCA	ch	OK	17.8451	5.26963	-1.75975	-1.10294	5e-05	0.00186884	yes
447	XLOC_021423	Bra022456	EUCA	ch	OK	9.41575	38.4826	2.03106	0.888645	0.00385	0.0453278	yes
448	XLOC_021463	Bra022384	EUCA	ch	OK	6.21442	1.86507	-1.73639	-0.978647	5e-05	0.00186884	yes
449	XLOC_021469	Bra022366,Bra022368,Bra022369	EUCA	ch	OK	28.5424	15.362	-0.893742	-0.71191	4e-04	0.00917143	yes
450	XLOC_021485	Bra022327,Bra022328	EUCA	ch	OK	6.6933	0.437069	-3.93678	-0.665789	5e-05	0.00186884	yes
451	XLOC_021499	Bra022298	EUCA	ch	OK	3.67634	7.71336	1.06909	0.712836	0.00085	0.0159397	yes
452	XLOC_021503	Bra022292	EUCA	ch	OK	5.66542	17.4522	1.62316	0.932989	0.0029	0.0383644	yes
453	XLOC_021522	Bra022254,Bra022255,Bra022256	EUCA	ch	OK	4.02322	7.39983	0.879142	0.531172	0.00345	0.0426425	yes
454	XLOC_021560	Bra022176	EUCA	ch	OK	6.91	3.02357	-1.19243	-0.638061	0.00425	0.0483676	yes
455	XLOC_021575	Bra027181	EUCA	ch	OK	56.3161	100.493	0.835479	0.702718	0.0012	0.0208216	yes
456	XLOC_021591	Bra027208	EUCA	ch	OK	5.65151	1.26092	-2.16416	-0.80242	0.00135	0.0226675	yes
457	XLOC_021592	Bra027209	EUCA	ch	OK	6.54347	11.6076	0.826937	0.716878	0.0035	0.0430169	yes
458	XLOC_021657	Bra027358,Bra027359	EUCA	ch	OK	269.365	17.7496	-3.92371	-2.17158	5e-05	0.00186884	yes
459	XLOC_021736	Bra034781	EUCA	ch	OK	7.15118	15.3687	1.10375	0.853895	0.00015	0.00446076	yes
460	XLOC_021753	Bra034817	EUCA	ch	OK	8.18467	16.664	1.02574	0.829201	2e-04	0.0055401	yes
461	XLOC_021757	Bra034824	EUCA	ch	OK	37.7852	128.872	1.77005	1.22547	5e-05	0.00186884	yes
462	XLOC_021809	Bra029832	EUCA	ch	OK	7.5595	0.978366	-2.94984	-1.37292	0.00025	0.00655889	yes
463	XLOC_021830	Bra029780	EUCA	ch	OK	36.069	67.9844	0.914446	0.85781	0.00055	0.0115659	yes
464	XLOC_021861	Bra029711	EUCA	ch	OK	24.3105	6.11828	-1.99038	-0.515592	0.0014	0.0232566	yes
465	XLOC_021924	Bra020776	EUCA	ch	OK	22.0187	8.13639	-1.43627	-1.09368	5e-05	0.00186884	yes
466	XLOC_021940	Bra039425,Bra039426,Bra039428	EUCA	ch	OK	2.32005	5.97526	1.36485	0.48699	0.0026	0.035382	yes
467	XLOC_021993	Bra032010	EUCA	ch	OK	56.789	22.1142	-1.36064	-0.956871	5e-05	0.00186884	yes
468	XLOC_021995	Bra032012,Bra032014,Bra032015,Bra032016	EUCA	ch	OK	7.43659	29.6164	1.99368	0.553614	0.002	0.0296174	yes
469	XLOC_022009	Bra039176	EUCA	ch	OK	24.1023	12.7896	-0.914199	-0.715202	4e-04	0.00917143	yes
470	XLOC_022014	Bra039172	EUCA	ch	OK	3.03678	8.42072	1.4714	0.951354	5e-05	0.00186884	yes
471	XLOC_022018	Bra039162	EUCA	ch	OK	4.26078	11.1416	1.38677	0.745883	0.00425	0.0483676	yes
472	XLOC_022044	Bra039108	EUCA	ch	OK	28.6653	0.324294	-6.46586	-1.50711	5e-05	0.00186884	yes
473	XLOC_022739	Bra037976	EUCA	ch	OK	12.8994	5.59576	-1.20489	-0.954245	5e-05	0.00186884	yes
474	XLOC_022750	Bra037954,Bra037957	EUCA	ch	OK	157.495	42.0807	-1.90407	-1.0554	0.00055	0.0115659	yes
475	XLOC_022758	Bra039683	EUCA	ch	OK	59.7865	30.0999	-0.990059	-0.830576	0.00065	0.012875	yes
476	XLOC_022825	Bra018920	EUCA	ch	OK	2.8082	10.4452	1.89512	1.16591	5e-05	0.00186884	yes
477	XLOC_022826	Bra018916,Bra018917	EUCA	ch	OK	3.00993	5.70422	0.922297	0.64372	0.0013	0.0220656	yes
478	XLOC_022861	Bra018842	EUCA	ch	OK	27.3597	68.5728	1.32558	0.77912	5e-05	0.00186884	yes
479	XLOC_022919	Bra018716,Bra018717	EUCA	ch	OK	7.3313	2.60953	-1.49028	-0.651331	0.00015	0.00446076	yes
480	XLOC_022942	Bra018669	EUCA	ch	OK	95.1177	173.581	0.867819	0.835112	0.00035	0.00837697	yes
481	XLOC_023072	Bra019839	EUCA	ch	OK	10.1276	18.8385	0.895395	0.786246	5e-04	0.0107633	yes
482	XLOC_023105	Bra019778	EUCA	ch	OK	13.7395	22.429	0.707038	0.58823	0.00375	0.0445348	yes
483	XLOC_023119	Bra019742	EUCA	ch	OK	411.446	1996.09	2.2784	1.05647	5e-05	0.00186884	yes
484	XLOC_023124	Bra019733	EUCA	ch	OK	21.4042	10.2913	-1.05646	-0.631989	0.0032	0.0406575	yes
485	XLOC_023146	Bra019685,Bra019686,Bra019688,Bra019689,Bra019690	EUCA	ch	OK	10.7768	24.185	1.16619	0.658403	6e-04	0.0122629	yes
486	XLOC_023151	Bra019678	EUCA	ch	OK	9.51171	0.689002	-3.78713	-0.553714	5e-05	0.00186884	yes
487	XLOC_023160	Bra019662	EUCA	ch	OK	4.75464	10.6756	1.1669	0.768927	5e-05	0.00186884	yes
488	XLOC_023211	Bra026115	EUCA	ch	OK	46.2017	85.9099	0.894878	0.863063	1e-04	0.00321	yes
489	XLOC_023221	Bra026087,Bra026088	EUCA	ch	OK	67.1841	42.2146	-0.67038	-0.636007	0.00245	0.0339762	yes
490	XLOC_023224	Bra026080	EUCA	ch	OK	12.359	2.76411	-2.16067	-1.20011	3e-04	0.00740769	yes
491	XLOC_023231	Bra026064	EUCA	ch	OK	3.6544	11.4838	1.6519	0.621379	0.00135	0.0226675	yes
492	XLOC_023235	Bra026058	EUCA	ch	OK	44.2342	17.2947	-1.35484	-0.996144	5e-05	0.00186884	yes
493	XLOC_023245	Bra026040,Bra026041	EUCA	ch	OK	11.4211	6.13806	-0.895841	-0.60179	0.00445	0.0499664	yes
494	XLOC_023270	Bra026004	EUCA	ch	OK	31.6226	16.4216	-0.945359	-0.656307	8e-04	0.0152112	yes
495	XLOC_023287	Bra025969	EUCA	ch	OK	5.3137	35.2484	2.72977	1.75785	3e-04	0.00740769	yes
496	XLOC_023309	Bra025926,Bra025927	EUCA	ch	OK	6.62842	3.46334	-0.936499	-0.582335	0.00065	0.012875	yes
497	XLOC_023327	Bra025667,Bra025668	EUCA	ch	OK	11.0681	4.77888	-1.21166	-0.724698	0.00075	0.0144111	yes
498	XLOC_023361	Bra025746	EUCA	ch	OK	2.17534	5.78848	1.41195	0.867953	1e-04	0.00321	yes
499	XLOC_023376	Bra025781	EUCA	ch	OK	6.10946	0.299248	-4.35163	-0.379052	5e-05	0.00186884	yes
500	XLOC_023377	Bra025784,Bra025785	EUCA	ch	OK	4.42505	13.3749	1.59576	1.19878	5e-05	0.00186884	yes
501	XLOC_023388	Bra025804	EUCA	ch	OK	13.5217	62.871	2.21712	1.36088	0.00025	0.00655889	yes
502	XLOC_023423	Bra025869,Bra025870	EUCA	ch	OK	17.1939	10.7409	-0.678784	-0.586998	0.003	0.0390716	yes
503	XLOC_023447	Bra017940,Bra017941	EUCA	ch	OK	31.4261	17.4474	-0.848952	-0.728005	0.00145	0.0239415	yes
504	XLOC_023567	Bra018154,Bra018156	EUCA	ch	OK	1.30924	6.85333	2.38808	0.805146	0.00055	0.0115659	yes
505	XLOC_023718	Bra019545	EUCA	ch	OK	1.5769	6.11545	1.95537	0.824003	0.00375	0.0445348	yes
506	XLOC_023926	Bra024413	EUCA	ch	OK	22.5344	41.7171	0.888512	0.829673	0.00055	0.0115659	yes
507	XLOC_023939	Bra024441	EUCA	ch	OK	9.42553	40.3549	2.0981	0.855494	6e-04	0.0122629	yes
508	XLOC_023971	Bra009650,Bra009651	EUCA	ch	OK	26.3087	13.5291	-0.959471	-0.731552	3e-04	0.00740769	yes
509	XLOC_023973	Bra009657	EUCA	ch	OK	4.07204	9.3421	1.198	0.760628	0.00075	0.0144111	yes
510	XLOC_024006	Bra009739	EUCA	ch	OK	165.955	53.0207	-1.64617	-1.12766	5e-05	0.00186884	yes
511	XLOC_024057	Bra009851,Bra009852	EUCA	ch	OK	13.8103	0.97118	-3.82986	-0.791157	5e-05	0.00186884	yes
512	XLOC_024061	Bra009867,Bra009868	EUCA	ch	OK	11.0082	4.34359	-1.34161	-0.761785	1e-04	0.00321	yes
513	XLOC_024105	Bra009941	EUCA	ch	OK	13.4698	5.29962	-1.34577	-0.863431	5e-05	0.00186884	yes
514	XLOC_024147	Bra010035,Bra010036	EUCA	ch	OK	12.2064	5.50751	-1.14816	-0.507063	0.0019	0.0285235	yes
515	XLOC_024179	Bra037460,Bra037462	EUCA	ch	OK	9.42051	3.52563	-1.41793	-0.700984	0.0026	0.035382	yes
516	XLOC_024212	Bra025416	EUCA	ch	OK	63.0417	31.5057	-1.00069	-0.917796	1e-04	0.00321	yes
517	XLOC_024265	Bra025298	EUCA	ch	OK	13.6486	5.6441	-1.27394	-0.202467	0.00265	0.0359281	yes
518	XLOC_024295	Bra025233,Bra025234,Bra025235	EUCA	ch	OK	4.0823	7.70989	0.917326	0.640567	0.00115	0.0201462	yes
519	XLOC_024304	Bra025211	EUCA	ch	OK	9.2613	5.56389	-0.735121	-0.676932	0.00265	0.0359281	yes
520	XLOC_024323	Bra025174	EUCA	ch	OK	44.2759	23.0575	-0.941284	-0.667973	5e-04	0.0107633	yes
521	XLOC_024347	Bra024776	EUCA	ch	OK	6.29874	0.547106	-3.52517	-1.1766	5e-05	0.00186884	yes
522	XLOC_024464	Bra025032	EUCA	ch	OK	3.65905	7.86834	1.10459	0.819829	0.001	0.0181296	yes
523	XLOC_024465	Bra025033,Bra025034	EUCA	ch	OK	3.1101	6.43926	1.04993	0.686481	0.0033	0.0414456	yes
524	XLOC_024477	Bra025053	EUCA	ch	OK	2.5845	5.83842	1.17569	0.84911	0.00325	0.0410538	yes
525	XLOC_024493	Bra025082	EUCA	ch	OK	48.5157	26.1714	-0.890461	-0.667309	0.00105	0.0187556	yes
526	XLOC_024647	Bra037955	EUCA	ch	OK	36.2989	10.1233	-1.84225	-0.454587	0.00115	0.0201462	yes
527	XLOC_024655	Bra039692,Bra039693	EUCA	ch	OK	8.05499	4.05923	-0.988678	-0.707975	7e-04	0.0136425	yes
528	XLOC_024685	Bra018986	EUCA	ch	OK	2.68553	6.61944	1.3015	0.966845	5e-05	0.00186884	yes
529	XLOC_024686	Bra018983,Bra018984	EUCA	ch	OK	4.06363	9.44761	1.21718	0.915308	5e-05	0.00186884	yes
530	XLOC_024722	Bra018906	EUCA	ch	OK	11.3495	28.7695	1.34191	0.926563	4e-04	0.00917143	yes
531	XLOC_024743	Bra018862,Bra018863	EUCA	ch	OK	3.17266	19.5093	2.6204	1.28598	0.00275	0.0368264	yes
532	XLOC_024806	Bra018750,Bra018751	EUCA	ch	OK	48.2273	4.7361	-3.34808	-2.25189	5e-05	0.00186884	yes
533	XLOC_024866	Bra018629	EUCA	ch	OK	103.725	212.333	1.03356	0.679352	0.0018	0.0276304	yes
534	XLOC_024901	Bra019999,Bra020000,Bra020001	EUCA	ch	OK	1.73254	5.51919	1.67157	0.704074	5e-05	0.00186884	yes
535	XLOC_024904	Bra019992,Bra019994	EUCA	ch	OK	7.60209	1.91384	-1.98992	-0.482827	0.00445	0.0499664	yes
536	XLOC_024918	Bra019956	EUCA	ch	OK	24.2454	46.0975	0.926979	0.717138	0.001	0.0181296	yes
537	XLOC_024946	Bra019899	EUCA	ch	OK	8.72305	22.0236	1.33614	1.09313	5e-05	0.00186884	yes
538	XLOC_024947	Bra019896,Bra019898	EUCA	ch	OK	6.14796	11.9619	0.960272	0.73277	0.00105	0.0187556	yes
539	XLOC_024968	Bra019846	EUCA	ch	OK	4.32941	10.4252	1.26783	0.741865	9e-04	0.0167051	yes
540	XLOC_024987	Bra019805,Bra019806,Bra019807	EUCA	ch	OK	2.70376	7.41161	1.45482	0.753856	0.00065	0.012875	yes
541	XLOC_024995	Bra019784	EUCA	ch	OK	5.55965	12.1707	1.13034	0.88399	0.00015	0.00446076	yes
542	XLOC_025022	Bra019722,Bra019723	EUCA	ch	OK	143.891	87.6423	-0.71528	-0.644699	0.0021	0.0306	yes
543	XLOC_025046	Bra019653	EUCA	ch	OK	2.5232	7.00206	1.47253	0.741338	0.00045	0.0099419	yes
544	XLOC_025062	Bra026191,Bra026192	EUCA	ch	OK	3.98323	23.0975	2.53573	1.62935	5e-05	0.00186884	yes
545	XLOC_025083	Bra026150	EUCA	ch	OK	38.3823	18.9935	-1.01493	-0.751936	0.0017	0.0265054	yes
546	XLOC_025115	Bra026065	EUCA	ch	OK	2.60124	12.1045	2.21827	0.913252	4e-04	0.00917143	yes
547	XLOC_025182	Bra025913,Bra025914	EUCA	ch	OK	25.6563	8.97222	-1.51577	-0.862951	0.0017	0.0265054	yes
548	XLOC_025188	Bra025894,Bra025895	EUCA	ch	OK	4.14678	25.6753	2.63032	1.35228	5e-05	0.00186884	yes
549	XLOC_025252	Bra025792	EUCA	ch	OK	17.6874	3.16913	-2.48056	-1.3018	7e-04	0.0136425	yes
550	XLOC_025361	Bra018028	EUCA	ch	OK	12.7968	26.3813	1.04374	0.814644	5e-05	0.00186884	yes
551	XLOC_025466	Bra038280,Bra038281	EUCA	ch	OK	3.00021	7.0413	1.23078	0.675573	5e-05	0.00186884	yes
552	XLOC_025485	NA	EUCA	ch	OK	7.3121	15.2163	1.05726	0.904674	0.00245	0.0339762	yes
553	XLOC_025515	Bra019493	EUCA	ch	OK	37.0453	58.58	0.66112	0.608738	0.00365	0.0438724	yes
554	XLOC_025535	Bra019522	EUCA	ch	OK	15.5623	36.2381	1.21946	0.862256	4e-04	0.00917143	yes
555	XLOC_025590	Bra010050	EUCA	ch	OK	57.2718	15.0614	-1.92697	-0.343799	3e-04	0.00740769	yes
556	XLOC_025641	Bra038614	EUCA	ch	OK	57.2908	28.1585	-1.02474	-0.850405	4e-04	0.00917143	yes
557	XLOC_025670	Bra024250,Bra024251	EUCA	ch	OK	2.6769	6.46634	1.27239	0.77718	1e-04	0.00321	yes
558	XLOC_025675	Bra024261,Bra024262,Bra024263	EUCA	ch	OK	154.429	85.4281	-0.854158	-0.526056	0.00095	0.0173965	yes
559	XLOC_025696	Bra024310,Bra024311	EUCA	ch	OK	5.57496	9.85512	0.821911	0.632465	0.00185	0.028121	yes
560	XLOC_025709	NA	EUCA	ch	OK	400.811	29.4675	-3.76572	-0.280793	0.00295	0.0386975	yes
561	XLOC_025798	Bra009656	EUCA	ch	OK	2.22551	10.3253	2.21398	1.08305	0.00135	0.0226675	yes
562	XLOC_025850	Bra009735	EUCA	ch	OK	9.79222	3.38174	-1.53387	-0.982295	1e-04	0.00321	yes
563	XLOC_025905	Bra009843	EUCA	ch	OK	10.0373	4.3062	-1.22088	-0.703371	0.00385	0.0453278	yes
564	XLOC_025976	Bra009985,Bra009986,Bra009987	EUCA	ch	OK	12.7056	7.52296	-0.756097	-0.538987	0.00175	0.0270531	yes
565	XLOC_026089	Bra025385	EUCA	ch	OK	52.2881	22.7876	-1.19823	-0.978208	5e-05	0.00186884	yes
566	XLOC_026125	Bra025303	EUCA	ch	OK	56.0886	33.0478	-0.763153	-0.686652	8e-04	0.0152112	yes
567	XLOC_026157	Bra025216,Bra025217,Bra025219	EUCA	ch	OK	71.2565	197.488	1.47067	1.07576	5e-05	0.00186884	yes
568	XLOC_026199	Bra025141,Bra025142	EUCA	ch	OK	247.274	149.646	-0.724555	-0.677287	0.0029	0.0383644	yes
569	XLOC_026203	Bra025137	EUCA	ch	OK	1.99997	5.28534	1.40202	0.817655	0.00045	0.0099419	yes
570	XLOC_026231	Bra024808,Bra024809	EUCA	ch	OK	11.444	28.8471	1.33383	0.732951	0.00015	0.00446076	yes
571	XLOC_026238	Bra024819,Bra024820,Bra024821	EUCA	ch	OK	7.386	3.69629	-0.998715	-0.446489	0.00075	0.0144111	yes
572	XLOC_026243	Bra024838	EUCA	ch	OK	4.40339	14.3669	1.70606	1.27684	5e-05	0.00186884	yes
573	XLOC_026261	Bra024870,Bra024871	EUCA	ch	OK	12.9875	24.565	0.919478	0.711664	0.00235	0.0330941	yes
574	XLOC_026355	Bra025091	EUCA	ch	OK	36.496	12.4536	-1.55117	-0.185362	0.00155	0.0249509	yes
575	XLOC_027092	Bra028091	EUCA	ch	OK	3.78265	13.3348	1.81773	0.533432	0.00135	0.0226675	yes
576	XLOC_027114	Bra039631	EUCA	ch	OK	20.8507	35.4258	0.764703	0.565551	0.0011	0.019521	yes
577	XLOC_027302	Bra015131	EUCA	ch	OK	68.001	147.78	1.11983	0.794496	0.0021	0.0306	yes
578	XLOC_027381	Bra014984	EUCA	ch	OK	6.09568	1.82293	-1.74152	-0.989302	5e-05	0.00186884	yes
579	XLOC_027385	Bra014978	EUCA	ch	OK	14.794	6.36324	-1.21717	-0.695711	0.0031	0.0398509	yes
580	XLOC_027433	Bra014871	EUCA	ch	OK	1.96669	5.08989	1.37186	0.871885	5e-05	0.00186884	yes
581	XLOC_027530	Bra012476	EUCA	ch	OK	85.7107	20.2981	-2.07813	-6.20775	0.00025	0.00655889	yes
582	XLOC_027592	Bra012369,Bra012371	EUCA	ch	OK	62.6799	10.7273	-2.54671	-1.54919	5e-05	0.00186884	yes
583	XLOC_027632	Bra012294,Bra012295	EUCA	ch	OK	10.2966	3.74815	-1.45792	-0.750066	7e-04	0.0136425	yes
584	XLOC_027642	Bra012274	EUCA	ch	OK	0.569602	12.418	4.44633	1.46041	0.00095	0.0173965	yes
585	XLOC_027661	Bra012235	EUCA	ch	OK	14.145	4.92156	-1.52311	-1.02243	3e-04	0.00740769	yes
586	XLOC_027705	Bra012154	EUCA	ch	OK	7.45026	0.502215	-3.89091	-0.625921	0.00385	0.0453278	yes
587	XLOC_027706	Bra012153	EUCA	ch	OK	210.593	114.16	-0.883399	-0.711981	0.00045	0.0099419	yes
588	XLOC_027721	Bra012127	EUCA	ch	OK	115.455	243.763	1.07815	0.944684	2e-04	0.0055401	yes
589	XLOC_027769	Bra012028	EUCA	ch	OK	5.78019	12.2601	1.08478	0.822128	3e-04	0.00740769	yes
590	XLOC_027819	Bra011923	EUCA	ch	OK	3.70487	8.10151	1.12877	0.85437	5e-05	0.00186884	yes
591	XLOC_027848	Bra028414,Bra028415	EUCA	ch	OK	19.0462	31.7743	0.738357	0.694105	0.00065	0.012875	yes
592	XLOC_027884	Bra028474	EUCA	ch	OK	3.81934	8.351	1.12863	0.673017	0.002	0.0296174	yes
593	XLOC_027902	Bra028506	EUCA	ch	OK	23.6619	45.5773	0.945751	0.938468	0.00025	0.00655889	yes
594	XLOC_027921	NA	EUCA	ch	OK	59.4011	32.2965	-0.879113	-0.799429	0.00065	0.012875	yes
595	XLOC_027958	Bra003190	EUCA	ch	OK	185.65	109.795	-0.757768	-0.655388	0.00155	0.0249509	yes
596	XLOC_028157	Bra003607	EUCA	ch	OK	10.874	0.904744	-3.58723	-0.821553	5e-05	0.00186884	yes
597	XLOC_028180	Bra003644	EUCA	ch	OK	55.2322	35.9063	-0.621272	-0.589196	0.00425	0.0483676	yes
598	XLOC_028181	Bra003645	EUCA	ch	OK	1023.59	409.897	-1.3203	-1.16279	5e-05	0.00186884	yes
599	XLOC_028183	Bra003647	EUCA	ch	OK	11.7826	4.24061	-1.47432	-0.868925	0.0042	0.0480995	yes
600	XLOC_028199	Bra003678	EUCA	ch	OK	18.7821	35.0643	0.900648	0.844704	5e-04	0.0107633	yes
601	XLOC_028316	Bra003916	EUCA	ch	OK	19.003	31.714	0.738894	0.684378	0.0019	0.0285235	yes
602	XLOC_028419	Bra004139	EUCA	ch	OK	0.719292	7.34686	3.35248	0.852707	5e-05	0.00186884	yes
603	XLOC_028422	Bra004149	EUCA	ch	OK	28.0813	61.373	1.12799	0.997879	5e-05	0.00186884	yes
604	XLOC_028486	Bra004290,Bra004291	EUCA	ch	OK	2.20881	6.97156	1.65822	0.521551	9e-04	0.0167051	yes
605	XLOC_028537	Bra004389,Bra004390,Bra004391	EUCA	ch	OK	69.7839	32.2379	-1.11414	-0.863627	0.00065	0.012875	yes
606	XLOC_028582	Bra016201,Bra016202	EUCA	ch	OK	18.7686	9.49362	-0.983287	-0.755601	0.0013	0.0220656	yes
607	XLOC_028645	Bra016082,Bra016083	EUCA	ch	OK	7.32351	3.6773	-0.993887	-0.639147	0.0027	0.036425	yes
608	XLOC_028669	Bra016034	EUCA	ch	OK	22.4584	12.0912	-0.893296	-0.707959	0.0023	0.0325158	yes
609	XLOC_028728	Bra015908	EUCA	ch	OK	164.933	65.3636	-1.33532	-0.96	0.00085	0.0159397	yes
610	XLOC_028766	Bra015828	EUCA	ch	OK	7.03092	2.67762	-1.39276	-0.829074	3e-04	0.00740769	yes
611	XLOC_028775	Bra015809	EUCA	ch	OK	1131	294.781	-1.93989	-1.06988	5e-05	0.00186884	yes
612	XLOC_028789	Bra015778	EUCA	ch	OK	8.88201	2.84508	-1.64242	-0.824664	0.00025	0.00655889	yes
613	XLOC_028803	Bra015739	EUCA	ch	OK	21.9214	43.0767	0.974571	0.893198	5e-05	0.00186884	yes
614	XLOC_028807	Bra015732	EUCA	ch	OK	3.47614	7.71408	1.15001	0.903726	5e-05	0.00186884	yes
615	XLOC_028832	Bra015667,Bra015668	EUCA	ch	OK	10.096	25.7721	1.35203	1.26983	5e-05	0.00186884	yes
616	XLOC_028834	Bra015665	EUCA	ch	OK	7.37643	20.9514	1.50605	1.09808	5e-05	0.00186884	yes
617	XLOC_028850	Bra015638	EUCA	ch	OK	106.648	227.566	1.09342	1.04906	5e-05	0.00186884	yes
618	XLOC_028914	Bra035156	EUCA	ch	OK	15.9435	8.06259	-0.983651	-0.731607	0.0018	0.0276304	yes
619	XLOC_028961	Bra039024,Bra039025,Bra039026,Bra039028	EUCA	ch	OK	12.8356	27.6388	1.10654	0.812632	5e-05	0.00186884	yes
620	XLOC_028968	Bra039012,Bra039014	EUCA	ch	OK	17.6382	30.9836	0.812797	0.444078	0.00395	0.0461073	yes
621	XLOC_029062	Bra002054	EUCA	ch	OK	25.7163	14.9175	-0.785673	-0.633153	0.00295	0.0386975	yes
622	XLOC_029163	Bra036396,Bra036397	EUCA	ch	OK	7.12424	1.55311	-2.19758	-0.511028	5e-05	0.00186884	yes
623	XLOC_029200	Bra015141	EUCA	ch	OK	3.28062	5.88883	0.844014	0.573747	0.00425	0.0483676	yes
624	XLOC_029304	Bra014945	EUCA	ch	OK	47.8384	16.449	-1.54017	-0.857729	0.00095	0.0173965	yes
625	XLOC_029455	Bra012462	EUCA	ch	OK	15.6588	7.3417	-1.09279	-0.816916	4e-04	0.00917143	yes
626	XLOC_029477	Bra012411	EUCA	ch	OK	259.281	29.06	-3.15741	-1.03986	0.0011	0.019521	yes
627	XLOC_029499	Bra012365	EUCA	ch	OK	3.15248	7.90476	1.32624	0.829526	3e-04	0.00740769	yes
628	XLOC_029566	Bra012223	EUCA	ch	OK	153.76	56.0123	-1.45686	-1.26034	5e-05	0.00186884	yes
629	XLOC_029633	Bra012083	EUCA	ch	OK	538.48	330.373	-0.704796	-0.777201	0.00045	0.0099419	yes
630	XLOC_029689	Bra011982,Bra011983	EUCA	ch	OK	3.2792	10.8791	1.73015	0.951677	0.0015	0.0244343	yes
631	XLOC_029738	Bra028405	EUCA	ch	OK	12.8943	3.88302	-1.73149	-0.985754	0.0014	0.0232566	yes
632	XLOC_029814	Bra003158,Bra003159,Bra003161	EUCA	ch	OK	2.98774	7.95874	1.41348	0.876718	5e-05	0.00186884	yes
633	XLOC_029865	Bra003276,Bra003277	EUCA	ch	OK	7.81838	14.0819	0.848902	0.70127	0.00125	0.0214168	yes
634	XLOC_029932	Bra003435	EUCA	ch	OK	2.39411	8.1714	1.7711	0.358659	7e-04	0.0136425	yes
635	XLOC_029972	Bra003527	EUCA	ch	OK	8.05704	22.1156	1.45674	1.18221	5e-05	0.00186884	yes
636	XLOC_029979	Bra003549,Bra003550	EUCA	ch	OK	10.0216	24.6537	1.29869	0.999145	5e-05	0.00186884	yes
637	XLOC_030000	Bra003604	EUCA	ch	OK	11.3939	25.285	1.15002	0.989933	5e-05	0.00186884	yes
638	XLOC_030008	Bra003624	EUCA	ch	OK	3372.72	1288.18	-1.38857	-0.919862	1e-04	0.00321	yes
639	XLOC_030059	Bra003735	EUCA	ch	OK	68.4915	112.667	0.718069	0.720834	2e-04	0.0055401	yes
640	XLOC_030079	Bra003767,Bra003768	EUCA	ch	OK	9.36422	16.3796	0.80667	0.670451	0.00165	0.0260233	yes
641	XLOC_030106	Bra003844	EUCA	ch	OK	5.04241	9.58613	0.926835	0.742461	0.00075	0.0144111	yes
642	XLOC_030141	Bra003899,Bra003900	EUCA	ch	OK	42.5736	21.8836	-0.960108	-0.66218	0.0042	0.0480995	yes
643	XLOC_030173	Bra003967	EUCA	ch	OK	1.98788	7.10907	1.83843	1.27928	5e-05	0.00186884	yes
644	XLOC_030227	Bra004073	EUCA	ch	OK	24.4955	10.4152	-1.23383	-0.989698	5e-05	0.00186884	yes
645	XLOC_030277	Bra004168	EUCA	ch	OK	16.4388	6.35869	-1.37031	-0.810203	5e-05	0.00186884	yes
646	XLOC_030315	Bra004247,Bra004248,Bra004249	EUCA	ch	OK	397.491	165.282	-1.26599	-0.863802	1e-04	0.00321	yes
647	XLOC_030320	Bra004262,Bra004263	EUCA	ch	OK	12.71	4.60713	-1.46402	-1.00124	4e-04	0.00917143	yes
648	XLOC_030324	Bra004267,Bra004269	EUCA	ch	OK	54.7019	25.6356	-1.09344	-0.755061	0.00345	0.0426425	yes
649	XLOC_030330	Bra004284	EUCA	ch	OK	3.33882	7.71209	1.20778	0.695795	0.00235	0.0330941	yes
650	XLOC_030331	Bra004286	EUCA	ch	OK	2.85375	7.34272	1.36346	0.84206	0.00085	0.0159397	yes
651	XLOC_030364	Bra004347	EUCA	ch	OK	2.87144	6.6383	1.20904	0.77063	0.00235	0.0330941	yes
652	XLOC_030395	Bra016251,Bra016252,Bra016253	EUCA	ch	OK	9.07277	20.6945	1.18963	0.776527	0.00035	0.00837697	yes
