Row.names	x	sample_1	sample_2	status	value_1	value_2	log2_fold_change	test_stat	p_value	q_value	significant
426	XLOC_013247	Bra001416	EUCA	sylv	OK	5.50766	11.292	1.03579	0.979683	0.0026	0.0243866	yes
427	XLOC_013270	Bra001453,Bra001454,Bra001455	EUCA	sylv	OK	79.7943	14.6813	-2.4423	-1.98063	5e-05	0.00127487	yes
428	XLOC_013297	Bra001506	EUCA	sylv	OK	8.05379	24.6908	1.61624	0.874632	0.0059	0.0433726	yes
429	XLOC_013338	Bra001613	EUCA	sylv	OK	11.6176	4.97224	-1.22435	-1.06339	0.0033	0.0288571	yes
430	XLOC_013351	Bra001635	EUCA	sylv	OK	7.78064	2.63482	-1.56218	-0.941833	0.0054	0.0408755	yes
431	XLOC_013438	Bra001807,Bra001809,Bra001810	EUCA	sylv	OK	1818.06	335.547	-2.43782	-1.3581	0.00365	0.0310218	yes
432	XLOC_013460	Bra001848	EUCA	sylv	OK	6.5882	0.933908	-2.81853	-1.4743	5e-05	0.00127487	yes
433	XLOC_013468	NA	EUCA	sylv	OK	182.366	1.26659	-7.16975	-3.82267	0.00705	0.0488608	yes
434	XLOC_013483	Bra001886	EUCA	sylv	OK	12.4262	5.20944	-1.25419	-0.897585	0.0055	0.0413417	yes
435	XLOC_013533	Bra013212	EUCA	sylv	OK	6.83206	1.26105	-2.4377	-1.85952	5e-05	0.00127487	yes
436	XLOC_013541	Bra013188	EUCA	sylv	OK	0.883764	9.5985	3.44108	1.47402	0.0066	0.046406	yes
437	XLOC_013547	Bra013176	EUCA	sylv	OK	476.708	89.2929	-2.41649	-2.32854	5e-05	0.00127487	yes
438	XLOC_013554	Bra013155	EUCA	sylv	OK	18.0197	6.59761	-1.44956	-1.24171	0.00145	0.0160194	yes
439	XLOC_013634	Bra013007,Bra013009	EUCA	sylv	OK	109.939	36.2834	-1.59932	-1.32935	0.0027	0.0250338	yes
440	XLOC_013656	Bra012961	EUCA	sylv	OK	6.34372	17.0921	1.42993	1.03185	0.0052	0.0398598	yes
441	XLOC_013675	Bra012918	EUCA	sylv	OK	10.0972	3.1101	-1.69893	-1.16844	0.00095	0.0120478	yes
442	XLOC_013677	Bra012912	EUCA	sylv	OK	8.78814	3.86871	-1.1837	-0.89744	0.0054	0.0408755	yes
443	XLOC_013686	Bra012899	EUCA	sylv	OK	4.36046	10.2823	1.23761	0.937477	0.0053	0.0404982	yes
444	XLOC_013691	Bra012891	EUCA	sylv	OK	18.8242	34.6123	0.878693	0.872643	0.0065	0.0459697	yes
445	XLOC_013711	Bra012850	EUCA	sylv	OK	7.50306	2.19467	-1.77348	-1.13501	0.00605	0.0439748	yes
446	XLOC_013724	Bra012827	EUCA	sylv	OK	10.0429	2.25132	-2.15733	-1.27897	5e-05	0.00127487	yes
447	XLOC_013751	Bra012763	EUCA	sylv	OK	16.2648	4.39064	-1.88925	-1.54323	5e-05	0.00127487	yes
448	XLOC_013759	Bra012746	EUCA	sylv	OK	11.0178	3.71226	-1.56946	-1.08807	0.00065	0.00912732	yes
449	XLOC_013769	Bra012718,Bra012719,Bra012721,Bra012722	EUCA	sylv	OK	148.778	473.65	1.67066	1.22942	0.0048	0.0374454	yes
450	XLOC_013773	Bra012710,Bra012711	EUCA	sylv	OK	17.9712	1.91814	-3.22791	-1.28576	5e-05	0.00127487	yes
451	XLOC_013798	Bra012658,Bra012660,Bra012661,Bra012662	EUCA	sylv	OK	48.5648	16.9086	-1.52215	-0.762284	0.00475	0.0371751	yes
452	XLOC_013918	Bra019354	EUCA	sylv	OK	9.45062	2.96639	-1.6717	-1.18069	4e-04	0.00647012	yes
453	XLOC_013991	Bra019182,Bra019184	EUCA	sylv	OK	0.498699	19.8187	5.31255	0.431416	0.00095	0.0120478	yes
454	XLOC_014125	NA	EUCA	sylv	OK	6.05128	23.7903	1.97506	1.12216	0.0061	0.0441726	yes
455	XLOC_014126	Bra024097	EUCA	sylv	OK	15.0223	7.5984	-0.983342	-0.965661	0.00235	0.0227691	yes
456	XLOC_014147	Bra024051	EUCA	sylv	OK	6.87098	16.5927	1.27196	1.21041	4e-04	0.00647012	yes
457	XLOC_014221	Bra037019,Bra037020	EUCA	sylv	OK	14.6051	0.292081	-5.64396	-0.510844	5e-05	0.00127487	yes
458	XLOC_014284	Bra017693	EUCA	sylv	OK	281.457	750.748	1.41541	1.35361	5e-05	0.00127487	yes
459	XLOC_014312	Bra017752	EUCA	sylv	OK	11.5371	3.7607	-1.61721	-1.24534	0.00175	0.0182124	yes
460	XLOC_014324	Bra017769,Bra017770,Bra017771	EUCA	sylv	OK	18.3814	1.3324	-3.78614	-2.20837	5e-05	0.00127487	yes
461	XLOC_014525	NA	EUCA	sylv	OK	0.0420867	10.4689	7.95853	0.310046	0.00025	0.0046852	yes
462	XLOC_014721	NA	EUCA	sylv	OK	0.810463	7.22833	3.15685	1.77808	5e-05	0.00127487	yes
463	XLOC_014812	NA	EUCA	sylv	OK	0.0158035	57.9875	11.8413	0.377879	5e-04	0.00759326	yes
464	XLOC_014819	NA	EUCA	sylv	OK	0	9.75354	Inf	NA	5e-05	0.00127487	yes
465	XLOC_014936	NA	EUCA	sylv	OK	0	16.2331	Inf	NA	5e-05	0.00127487	yes
466	XLOC_015079	Bra014381,Bra014382	EUCA	sylv	OK	3.57532	11.2661	1.65584	1.10892	4e-04	0.00647012	yes
467	XLOC_015116	Bra014467,Bra014468	EUCA	sylv	OK	55.7541	4.6624	-3.57993	-1.85715	1e-04	0.00229054	yes
468	XLOC_015125	Bra014492,Bra014493,Bra014494	EUCA	sylv	OK	24.9603	7.33349	-1.76706	-1.32097	0.00135	0.0151742	yes
469	XLOC_015133	Bra014511	EUCA	sylv	OK	0.362243	6.49851	4.16508	1.17699	0.0035	0.0301436	yes
470	XLOC_015135	Bra014515	EUCA	sylv	OK	3.52517	10.562	1.58311	1.15549	4e-04	0.00647012	yes
471	XLOC_015144	Bra014529	EUCA	sylv	OK	22.5414	8.13936	-1.46959	-1.13959	0.00155	0.0166496	yes
472	XLOC_015213	Bra014647,Bra014648	EUCA	sylv	OK	15.2228	31.5614	1.05193	1.00867	0.0032	0.0282375	yes
473	XLOC_015223	Bra014661,Bra014663	EUCA	sylv	OK	43.0858	1.43068	-4.91244	-1.34761	0.00075	0.0101208	yes
474	XLOC_015250	Bra014709,Bra014710	EUCA	sylv	OK	4.85503	23.8812	2.29832	0.930645	0.0028	0.0257882	yes
475	XLOC_015255	Bra014717	EUCA	sylv	OK	1.1809	27.9805	4.56647	0.417929	0.00105	0.0127647	yes
476	XLOC_015419	Bra032770	EUCA	sylv	OK	0.225947	11.3372	5.64893	1.92932	9e-04	0.0116268	yes
477	XLOC_015434	Bra032741	EUCA	sylv	OK	6.22687	1.62818	-1.93525	-1.10304	0.00135	0.0151742	yes
478	XLOC_015438	Bra032737	EUCA	sylv	OK	7.43541	2.19511	-1.76012	-0.996604	0.00035	0.00601268	yes
479	XLOC_015457	Bra032711	EUCA	sylv	OK	21.4845	2.70189	-2.99126	-2.23535	5e-05	0.00127487	yes
480	XLOC_015495	Bra028124	EUCA	sylv	OK	44.0334	24.8507	-0.825313	-0.947914	0.0028	0.0257882	yes
481	XLOC_015526	Bra028186	EUCA	sylv	OK	3.78676	22.0184	2.53967	1.51136	0.0064	0.0454949	yes
482	XLOC_015545	Bra028214	EUCA	sylv	OK	33.5856	0	-Inf	NA	5e-05	0.00127487	yes
483	XLOC_015644	NA	EUCA	sylv	OK	3.8079	224.203	5.87967	6.62089	0.0011	0.0132068	yes
484	XLOC_015671	Bra025461	EUCA	sylv	OK	1.65481	11.5139	2.79864	2.27503	5e-05	0.00127487	yes
485	XLOC_015673	Bra025458,Bra025459	EUCA	sylv	OK	18.7716	41.8929	1.15815	1.2704	0.00035	0.00601268	yes
486	XLOC_015717	Bra030300	EUCA	sylv	OK	30.5065	1.75575	-4.11896	-2.51154	5e-05	0.00127487	yes
487	XLOC_015731	Bra030268	EUCA	sylv	OK	27.3949	13.0169	-1.07352	-1.04656	7e-04	0.009689	yes
488	XLOC_015745	Bra030244,Bra030245	EUCA	sylv	OK	7.58225	1.60784	-2.2375	-1.03826	0.0055	0.0413417	yes
489	XLOC_015755	Bra030220,Bra030221	EUCA	sylv	OK	10.7725	5.08523	-1.08297	-0.946614	2e-04	0.00395469	yes
490	XLOC_015795	Bra032138,Bra032139	EUCA	sylv	OK	9.26157	1.42304	-2.70228	-0.988689	7e-04	0.009689	yes
491	XLOC_015797	Bra032135,Bra032136	EUCA	sylv	OK	13.9913	2.33243	-2.58463	-1.15986	5e-05	0.00127487	yes
492	XLOC_015803	Bra032122	EUCA	sylv	OK	65.5576	17.7796	-1.88254	-1.89339	5e-05	0.00127487	yes
493	XLOC_015812	Bra032101	EUCA	sylv	OK	9.85764	2.29431	-2.10318	-1.25797	0.00195	0.019867	yes
494	XLOC_015813	Bra032099	EUCA	sylv	OK	8.796	3.68663	-1.25455	-0.827486	0.00365	0.0310218	yes
495	XLOC_015840	Bra032038	EUCA	sylv	OK	4.21002	10.3671	1.30011	1.13904	0.00175	0.0182124	yes
496	XLOC_015868	Bra034284	EUCA	sylv	OK	8.00922	0.553241	-3.85568	-1.3288	5e-05	0.00127487	yes
497	XLOC_015869	Bra034287	EUCA	sylv	OK	32.2744	5.30629	-2.60461	-1.67727	0.00045	0.007078	yes
498	XLOC_015896	Bra034338	EUCA	sylv	OK	6.76997	18.3057	1.43507	1.25946	0.00055	0.00806195	yes
499	XLOC_015920	Bra034383	EUCA	sylv	OK	41.6937	78.2748	0.908717	0.910381	0.0042	0.0340249	yes
500	XLOC_015949	Bra035664	EUCA	sylv	OK	1.17689	8.23838	2.80738	1.62113	5e-05	0.00127487	yes
501	XLOC_015960	Bra039966,Bra039967,Bra039968,Bra039971,Bra039972,Bra039973,Bra039974	EUCA	sylv	OK	27.3856	6.89144	-1.99054	-0.881435	0.00215	0.0213655	yes
502	XLOC_016000	Bra021653	EUCA	sylv	OK	14.5476	5.54836	-1.39065	-1.142	0.0016	0.017092	yes
503	XLOC_016024	Bra021701	EUCA	sylv	OK	18.9286	31.4498	0.732482	0.872211	0.00615	0.0444019	yes
504	XLOC_016062	Bra021774	EUCA	sylv	OK	2.36181	7.39871	1.64738	1.07634	0.0036	0.0307316	yes
505	XLOC_016071	Bra021796,Bra021797,Bra021798	EUCA	sylv	OK	37.9209	6.07525	-2.64198	-2.20338	5e-05	0.00127487	yes
506	XLOC_016082	Bra021815	EUCA	sylv	OK	27.8721	11.2325	-1.31114	-1.08599	0.00115	0.0135882	yes
507	XLOC_016104	Bra021851,Bra021852,Bra021853	EUCA	sylv	OK	25.0453	9.42771	-1.40956	-0.920102	0.00475	0.0371751	yes
508	XLOC_016144	Bra021935,Bra021936	EUCA	sylv	OK	86.2175	430.998	2.32163	1.44451	0.0047	0.0369329	yes
509	XLOC_016149	Bra021942	EUCA	sylv	OK	2.84204	6.72488	1.24258	0.78656	0.0055	0.0413417	yes
510	XLOC_016158	Bra017321	EUCA	sylv	OK	27.8593	3.49556	-2.99456	-1.72937	2e-04	0.00395469	yes
511	XLOC_016186	Bra017258	EUCA	sylv	OK	6.33706	45.5574	2.8458	1.93337	1e-04	0.00229054	yes
512	XLOC_016201	Bra017222	EUCA	sylv	OK	321.097	5.49118	-5.86975	-4.46149	5e-05	0.00127487	yes
513	XLOC_016245	Bra017125	EUCA	sylv	OK	23.2181	66.5761	1.51975	1.09691	5e-05	0.00127487	yes
514	XLOC_016312	Bra016986	EUCA	sylv	OK	34.3064	3.05025	-3.49148	-1.77743	5e-05	0.00127487	yes
515	XLOC_016336	Bra016934	EUCA	sylv	OK	97.98	18.5178	-2.40357	-1.85576	5e-05	0.00127487	yes
516	XLOC_016359	Bra016884	EUCA	sylv	OK	12.1278	4.52319	-1.42291	-0.942831	0.0025	0.0237942	yes
517	XLOC_016383	Bra037724,Bra037725	EUCA	sylv	OK	37.8121	15.1514	-1.3194	-1.21479	0.00545	0.0411254	yes
518	XLOC_016459	Bra039301	EUCA	sylv	OK	502.863	1349.54	1.42423	1.44263	5e-05	0.00127487	yes
519	XLOC_016522	Bra014401	EUCA	sylv	OK	16.592	1.81684	-3.19098	-1.70154	0.0022	0.0216844	yes
520	XLOC_016540	Bra014436	EUCA	sylv	OK	66.7981	21.8975	-1.60904	-1.39606	5e-05	0.00127487	yes
521	XLOC_016541	Bra014437	EUCA	sylv	OK	12.3161	35.5288	1.52844	1.30523	3e-04	0.00539276	yes
522	XLOC_016555	Bra014465,Bra014466	EUCA	sylv	OK	8.4222	4.47514	-0.912265	-0.894334	0.0053	0.0404982	yes
523	XLOC_016607	Bra014582	EUCA	sylv	OK	4.60745	9.51006	1.04549	1.02205	0.00135	0.0151742	yes
524	XLOC_016696	Bra014766	EUCA	sylv	OK	27.4759	13.2867	-1.04818	-0.96832	0.0027	0.0250338	yes
525	XLOC_016723	Bra014827	EUCA	sylv	OK	1.41463	12.6878	3.16494	1.87464	2e-04	0.00395469	yes
526	XLOC_016727	Bra014840,Bra014841	EUCA	sylv	OK	69.2033	35.6892	-0.955354	-1.01356	0.00165	0.0174529	yes
527	XLOC_016776	Bra019644	EUCA	sylv	OK	22.1774	2.66902	-3.05471	-2.18948	5e-05	0.00127487	yes
528	XLOC_016797	Bra033452	EUCA	sylv	OK	14.0398	23.9262	0.769075	0.851944	0.00615	0.0444019	yes
529	XLOC_016860	Bra032700	EUCA	sylv	OK	8.94679	2.4875	-1.84668	-1.27988	0.00015	0.00318717	yes
530	XLOC_016885	Bra028113,Bra028114	EUCA	sylv	OK	17.7817	34.1752	0.942556	1.06739	0.00235	0.0227691	yes
531	XLOC_016886	Bra028118,Bra028119,Bra028120	EUCA	sylv	OK	4.32146	17.2028	1.99305	1.39872	5e-05	0.00127487	yes
532	XLOC_016993	Bra025584,Bra025585	EUCA	sylv	OK	24.5664	44.0662	0.842987	0.872012	0.00435	0.0349479	yes
533	XLOC_017034	Bra025492	EUCA	sylv	OK	8.81634	21.51	1.28676	1.22294	8e-04	0.0106036	yes
534	XLOC_017040	Bra025480	EUCA	sylv	OK	8.81604	2.77741	-1.66639	-1.28947	5e-05	0.00127487	yes
535	XLOC_017054	Bra025444	EUCA	sylv	OK	0.0223499	8.10185	8.50184	0.259586	4e-04	0.00647012	yes
536	XLOC_017132	Bra030253	EUCA	sylv	OK	15.8236	29.8184	0.914121	0.918038	0.00595	0.0436408	yes
537	XLOC_017209	Bra032118	EUCA	sylv	OK	43.3819	17.7735	-1.28737	-1.19999	2e-04	0.00395469	yes
538	XLOC_017268	NA	EUCA	sylv	OK	0	8.18284	Inf	NA	5e-05	0.00127487	yes
539	XLOC_017300	Bra034326	EUCA	sylv	OK	1.39068	9.20867	2.7272	1.65151	5e-05	0.00127487	yes
540	XLOC_017319	Bra034355	EUCA	sylv	OK	6.25341	0	-Inf	NA	5e-05	0.00127487	yes
541	XLOC_017434	Bra021722,Bra021723,Bra021724	EUCA	sylv	OK	39.0425	11.3352	-1.78424	-1.31703	5e-05	0.00127487	yes
542	XLOC_017474	Bra021807	EUCA	sylv	OK	1070.51	466.831	-1.19733	-1.01541	0.00155	0.0166496	yes
543	XLOC_017496	Bra021847	EUCA	sylv	OK	51.5414	23.9204	-1.10749	-1.14833	5e-04	0.00759326	yes
544	XLOC_017505	Bra021879	EUCA	sylv	OK	152.964	79.9444	-0.936125	-1.14167	0.001	0.0123742	yes
545	XLOC_017527	Bra021926	EUCA	sylv	OK	3.87878	8.76976	1.17693	1.05083	0.0015	0.016385	yes
546	XLOC_017528	Bra021928	EUCA	sylv	OK	2.5864	10.5592	2.02948	1.19983	0.00245	0.0234566	yes
547	XLOC_017606	Bra017204	EUCA	sylv	OK	18.7596	62.4407	1.73486	1.11343	0.00425	0.0343438	yes
548	XLOC_017627	Bra017170	EUCA	sylv	OK	65.4609	2.2837	-4.84119	-2.75329	5e-05	0.00127487	yes
549	XLOC_017630	Bra017165	EUCA	sylv	OK	211.082	76.7675	-1.45924	-1.56646	5e-05	0.00127487	yes
550	XLOC_017649	Bra017130	EUCA	sylv	OK	2.5383	8.62672	1.76495	1.19616	0.00295	0.0267878	yes
551	XLOC_017748	Bra016926	EUCA	sylv	OK	17.1466	7.9953	-1.1007	-1.12995	0.0013	0.0148185	yes
552	XLOC_017779	Bra016866	EUCA	sylv	OK	15.9314	55.5474	1.80184	1.79711	5e-05	0.00127487	yes
553	XLOC_017893	Bra021386	EUCA	sylv	OK	6.72577	16.0935	1.2587	1.15783	0.0013	0.0148185	yes
554	XLOC_018006	NA	EUCA	sylv	OK	33.1883	79.6374	1.26277	1.16294	4e-04	0.00647012	yes
555	XLOC_018232	NA	EUCA	sylv	OK	7.86621	0	-Inf	NA	5e-05	0.00127487	yes
556	XLOC_018299	NA	EUCA	sylv	OK	0.0523668	16.663	8.31378	0.667133	0.0011	0.0132068	yes
557	XLOC_018415	NA	EUCA	sylv	OK	244.046	566.929	1.21602	1.15681	4e-04	0.00647012	yes
558	XLOC_018462	Bra004460,Bra004461	EUCA	sylv	OK	46.4011	19.993	-1.21466	-1.16995	0.00075	0.0101208	yes
559	XLOC_018508	Bra004568	EUCA	sylv	OK	14.5836	3.86179	-1.917	-1.36701	3e-04	0.00539276	yes
560	XLOC_018552	Bra004661	EUCA	sylv	OK	7.81333	1.23874	-2.65706	-0.740927	0.00605	0.0439748	yes
561	XLOC_018588	Bra004737	EUCA	sylv	OK	1.36588	6.97627	2.35262	1.39339	8e-04	0.0106036	yes
562	XLOC_018595	Bra004750,Bra004751,Bra004752	EUCA	sylv	OK	10.2514	19.3059	0.913224	0.946828	0.0029	0.0265076	yes
563	XLOC_018603	Bra004769,Bra004770	EUCA	sylv	OK	40.9376	13.7903	-1.56977	-1.14889	0.00135	0.0151742	yes
564	XLOC_018605	Bra004776,Bra004777	EUCA	sylv	OK	9.93309	4.66971	-1.08891	-1.0556	0.00085	0.0110993	yes
565	XLOC_018606	Bra004778	EUCA	sylv	OK	12.5178	0.0924634	-7.08088	-1.16031	0.00705	0.0488608	yes
566	XLOC_018682	Bra004937,Bra004938	EUCA	sylv	OK	18.8435	9.30927	-1.01733	-0.794056	0.00175	0.0182124	yes
567	XLOC_018686	Bra004947,Bra004948	EUCA	sylv	OK	3.59155	9.59067	1.41702	1.06592	0.0041	0.0334666	yes
568	XLOC_018687	Bra004950	EUCA	sylv	OK	61.0162	109.114	0.838572	0.867777	0.0039	0.0324353	yes
569	XLOC_018689	Bra004954	EUCA	sylv	OK	24.9399	2.46792	-3.33709	-1.63399	3e-04	0.00539276	yes
570	XLOC_018710	Bra004994,Bra004995	EUCA	sylv	OK	2.37409	8.99382	1.92156	1.33308	5e-05	0.00127487	yes
571	XLOC_018712	Bra004997	EUCA	sylv	OK	17.3425	98.4894	2.50566	1.84898	5e-05	0.00127487	yes
572	XLOC_018713	Bra004998,Bra004999,Bra005000	EUCA	sylv	OK	8.03326	33.4926	2.05978	0.935042	6e-04	0.00854912	yes
573	XLOC_018718	Bra005012	EUCA	sylv	OK	48.5324	22.5684	-1.10464	-1.11723	0.00075	0.0101208	yes
574	XLOC_018724	Bra005022	EUCA	sylv	OK	3.21963	28.8121	3.16171	2.1465	8e-04	0.0106036	yes
575	XLOC_018783	Bra005137	EUCA	sylv	OK	5.14084	14.8248	1.52794	1.12545	0.00125	0.0144526	yes
576	XLOC_018789	Bra005145	EUCA	sylv	OK	12.3319	2.04717	-2.59069	-1.04539	4e-04	0.00647012	yes
577	XLOC_018807	Bra005175,Bra005176	EUCA	sylv	OK	19.9949	85.2939	2.09281	1.94737	5e-05	0.00127487	yes
578	XLOC_018810	Bra005180	EUCA	sylv	OK	46.501	98.8431	1.08788	1.09384	4e-04	0.00647012	yes
579	XLOC_018814	Bra005187	EUCA	sylv	OK	1.74526	6.83285	1.96904	1.35924	0.0011	0.0132068	yes
580	XLOC_018822	Bra005211	EUCA	sylv	OK	33.5486	216.259	2.68844	1.70031	5e-05	0.00127487	yes
581	XLOC_018834	Bra005235	EUCA	sylv	OK	9.44429	42.813	2.18053	1.42618	0.0022	0.0216844	yes
582	XLOC_018836	Bra005238	EUCA	sylv	OK	10.2018	2.6612	-1.93867	-1.33227	5e-05	0.00127487	yes
583	XLOC_018846	Bra005258	EUCA	sylv	OK	10.1079	45.6915	2.17645	1.84109	5e-05	0.00127487	yes
584	XLOC_018847	Bra005261	EUCA	sylv	OK	13.042	36.0347	1.46623	1.3774	5e-05	0.00127487	yes
585	XLOC_018851	Bra005270,Bra005271,Bra005272,Bra005273,Bra005274,Bra005277,Bra005278,Bra005279	EUCA	sylv	OK	19.8688	3.51002	-2.50095	-1.63565	5e-05	0.00127487	yes
586	XLOC_018872	Bra005325,Bra005326	EUCA	sylv	OK	6.6366	2.91688	-1.18602	-0.832692	0.00365	0.0310218	yes
587	XLOC_018874	Bra005329	EUCA	sylv	OK	8.84418	1.14481	-2.94962	-1.75297	5e-05	0.00127487	yes
588	XLOC_018881	Bra005341,Bra005342	EUCA	sylv	OK	15.3385	3.65416	-2.06954	-1.25271	0.00075	0.0101208	yes
589	XLOC_018921	Bra005421	EUCA	sylv	OK	117.417	11.0313	-3.41196	-0.157262	0.00065	0.00912732	yes
590	XLOC_018922	Bra005425	EUCA	sylv	OK	180.724	1435.59	2.98978	1.66906	2e-04	0.00395469	yes
591	XLOC_018950	Bra005469	EUCA	sylv	OK	12.0003	3.62686	-1.72627	-1.13919	0.00425	0.0343438	yes
592	XLOC_019094	Bra018323,Bra018324	EUCA	sylv	OK	13.459	4.89934	-1.45791	-1.02474	0.00125	0.0144526	yes
593	XLOC_019099	Bra018331	EUCA	sylv	OK	19.3717	4.00636	-2.27358	-1.39632	0.0013	0.0148185	yes
594	XLOC_019159	Bra018441	EUCA	sylv	OK	3.53107	12.9517	1.87497	1.72131	5e-05	0.00127487	yes
595	XLOC_019166	Bra018454	EUCA	sylv	OK	45.1014	3.55818	-3.66396	-2.24869	0.001	0.0123742	yes
596	XLOC_019174	Bra018469	EUCA	sylv	OK	8.01169	2.73974	-1.54807	-1.09464	0.00155	0.0166496	yes
597	XLOC_019288	Bra030389	EUCA	sylv	OK	46.4127	13.5004	-1.78151	-1.17132	9e-04	0.0116268	yes
598	XLOC_019291	Bra030394	EUCA	sylv	OK	0.578615	23.9342	5.37032	2.10306	0.0059	0.0433726	yes
599	XLOC_019303	Bra030413	EUCA	sylv	OK	25.6491	9.32223	-1.46016	-1.10136	0.00175	0.0182124	yes
600	XLOC_019316	Bra030435	EUCA	sylv	OK	10.0495	27.1639	1.43457	1.26088	0.00055	0.00806195	yes
601	XLOC_019373	Bra032248	EUCA	sylv	OK	13.2989	28.176	1.08315	1.16366	3e-04	0.00539276	yes
602	XLOC_019435	Bra034433	EUCA	sylv	OK	23.6638	4.28331	-2.46589	-1.55188	0.00035	0.00601268	yes
603	XLOC_019484	Bra010157,Bra010158	EUCA	sylv	OK	15.5759	94.1595	2.59579	2.1196	0.0037	0.0313368	yes
604	XLOC_019499	Bra033856	EUCA	sylv	OK	37.2847	16.3636	-1.18809	-1.09741	0.001	0.0123742	yes
605	XLOC_019544	Bra039962	EUCA	sylv	OK	9.18871	3.86287	-1.25019	-0.851416	0.00215	0.0213655	yes
606	XLOC_019601	Bra031247	EUCA	sylv	OK	101.766	9.37896	-3.43968	-1.30352	0.00095	0.0120478	yes
607	XLOC_019678	Bra022427,Bra022428	EUCA	sylv	OK	39.8745	11.8406	-1.75172	-1.0086	0.00155	0.0166496	yes
608	XLOC_019732	Bra022319	EUCA	sylv	OK	5.75214	14.6194	1.34572	1.13217	0.00135	0.0151742	yes
609	XLOC_019768	Bra022234	EUCA	sylv	OK	0.129717	57.4829	8.79162	0.624139	5e-05	0.00127487	yes
610	XLOC_019772	Bra022219	EUCA	sylv	OK	23.3861	7.20441	-1.6987	-1.44364	1e-04	0.00229054	yes
611	XLOC_019799	Bra022167	EUCA	sylv	OK	11.8744	3.01076	-1.97966	-1.1541	7e-04	0.009689	yes
612	XLOC_019800	Bra022165,Bra022166	EUCA	sylv	OK	14.6111	6.64581	-1.13655	-0.731923	0.00535	0.0407197	yes
613	XLOC_019806	Bra027174,Bra027175	EUCA	sylv	OK	2.66928	6.40626	1.26303	0.806834	0.0051	0.0391863	yes
614	XLOC_019810	Bra027183,Bra027184	EUCA	sylv	OK	30.3736	75.2682	1.30922	0.838636	0.00605	0.0439748	yes
615	XLOC_019836	Bra027234,Bra027235	EUCA	sylv	OK	31.3339	6.49437	-2.27046	-1.95568	5e-05	0.00127487	yes
616	XLOC_019838	Bra027240	EUCA	sylv	OK	7.94407	19.4518	1.29195	1.07742	0.00345	0.0299257	yes
617	XLOC_019840	Bra027242	EUCA	sylv	OK	59.7347	2.65443	-4.4921	-1.71891	5e-05	0.00127487	yes
618	XLOC_019896	NA	EUCA	sylv	OK	0.70798	9.6339	3.76634	0.937379	0.00645	0.0457497	yes
619	XLOC_019909	Bra027387	EUCA	sylv	OK	7.69731	23.2243	1.59321	0.989561	0.0036	0.0307316	yes
620	XLOC_019946	NA	EUCA	sylv	OK	92.6227	6.08651	-3.92768	-2.85061	5e-05	0.00127487	yes
621	XLOC_019949	NA	EUCA	sylv	OK	0.0893658	8.89081	6.63645	0.630606	0.0012	0.0140251	yes
622	XLOC_019953	Bra034728,Bra034729,Bra034731	EUCA	sylv	OK	44.1627	22.4212	-0.977968	-0.811785	0.0044	0.0352036	yes
623	XLOC_020002	Bra034833,Bra034834	EUCA	sylv	OK	24.0688	57.8294	1.26464	0.891957	0.0051	0.0391863	yes
624	XLOC_020021	Bra029881	EUCA	sylv	OK	14.4975	5.12859	-1.49917	-1.10597	0.0036	0.0307316	yes
625	XLOC_020033	Bra029854	EUCA	sylv	OK	40.47	15.234	-1.40956	-1.27142	0.00065	0.00912732	yes
626	XLOC_020048	Bra029818	EUCA	sylv	OK	8.04369	23.3742	1.53899	0.925712	0.0056	0.0419632	yes
627	XLOC_020094	Bra029717,Bra029719,Bra029720	EUCA	sylv	OK	34.3304	9.74289	-1.81706	-0.853207	0.0018	0.0186128	yes
628	XLOC_020100	Bra029700	EUCA	sylv	OK	28.369	6.54001	-2.11695	-1.37292	0.0025	0.0237942	yes
629	XLOC_020127	Bra029639	EUCA	sylv	OK	11.9638	3.32926	-1.84541	-1.32835	4e-04	0.00647012	yes
630	XLOC_020138	Bra029617	EUCA	sylv	OK	2.96327	9.40014	1.66549	1.34147	0.00015	0.00318717	yes
631	XLOC_020152	Bra029587	EUCA	sylv	OK	52.2172	22.442	-1.21832	-1.1647	0.00055	0.00806195	yes
632	XLOC_020182	Bra020793,Bra020794	EUCA	sylv	OK	10.6991	3.24503	-1.72119	-1.34266	5e-05	0.00127487	yes
633	XLOC_020187	Bra020800,Bra020801	EUCA	sylv	OK	17.6368	47.4037	1.42641	1.33263	4e-04	0.00647012	yes
634	XLOC_020256	Bra040595,Bra040596	EUCA	sylv	OK	21.9223	0.26076	-6.39353	-0.577606	5e-05	0.00127487	yes
635	XLOC_020258	Bra039179,Bra039180	EUCA	sylv	OK	31.1585	2.23306	-3.80253	-2.11772	5e-05	0.00127487	yes
636	XLOC_020302	Bra004444	EUCA	sylv	OK	151.935	76.2812	-0.994052	-0.956118	0.00315	0.0279747	yes
637	XLOC_020323	Bra004475	EUCA	sylv	OK	67.689	25.7184	-1.39612	-1.24907	0.0011	0.0132068	yes
638	XLOC_020340	NA	EUCA	sylv	OK	7.78221	3.12813	-1.31488	-0.908339	0.00375	0.0316496	yes
639	XLOC_020351	Bra004538	EUCA	sylv	OK	3.76358	8.78227	1.22249	1.01237	0.0011	0.0132068	yes
640	XLOC_020354	Bra004543	EUCA	sylv	OK	10.0436	4.94975	-1.02085	-0.889914	0.0048	0.0374454	yes
